G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,P_ID,START_CK,RELIEF_CK,CG_CK,QUIT_CK,WLS,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,P_WHIP_RT,P2_WHIP_RT,CB_WHIP_RT,H1,CUM_HIT,CUM_AB,CUM_H1,CUM_H2,CUM_H3,CUM_HR,CUM_BB,CUM_HP,CUM_SF,CUM_CS,CUM_GD,CUM_SB,CUM_SH,CUM_IB,CUM_KK,CUM_PA,wBB,wHBP,w1B,w2B,w3B,wHR,AVG,SLG,IsoP,OBP,OPS,RC,XR,wOBA,BABIP
20190925OBLT0,20190925,LT,OB,0,B,77591,0,1,0,0, ,0,3,12,4,4,1,0,0,0,0,0,0,0,0,0,0,0,140,140,1006, L      L    L   L     W     L   S  W  L    L   W     W   L  L     L   L     L   L   LL   W      L WS     L    D   L L   L     L L   L  W    L   S  WL  L SW    WL   W   WS  W    W  L   L      L  L     WS   L    L    LW S L     WL     LL  L      L      L   W W  S  L   L   D       SW W    L    L    W   W   W  S W    L  L       DL     L L   L       L W      L W S  W    W  L      W  L   L  W  S  L   L       L   L      L L  L   W     W     W  L      WW      L      L  L   LL           L  L       W     L  L    L    L     L    W      L      W W      SW   L          LL     L   L L  WS   S  W  L   SW   W       L     W  L   L   L     W W       L  ,47,3708,237.0,119.0,1385.0,5585,41,21404,4865,20,89,45104817,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0019155298075126145,8429.472995701737,8429.47108017193,0,0,0,0,0,0
20190925SSSK0,20190925,SK,SS,0,B,62869,0,1,0,0, ,1,3,10,4,2,0,0,0,0,0,0,1,0,1,0,0,0,139,139,1051, L       LL    L    L  L       W    LSW L    L     W  WS    L   SW    L  L    L L    SW   W    WS SW W     L    LL       SW   SW  L SW  L   W  SW      L  L  SWW      L   L SW  W W  S    L      WW  S SW   SW L      W  L      L WS    SW SW   S W  W W       L  L  SW  W   S  WSW   W  L   W     L   W  W  W   L   S W     W     L   W   W    L   W   WS    SW L     SW    WL     SW SW   L S WL    SW  WS  L        L     LW     L WS       WSW   L     W  WWS     W W  L    WS      L SW  W S SW S  W   S W   SW   W      LSW    L    L    LL    D     SWW   W      W SW     W   L       LS  W    L   W  SW  W      L SW   S W ,89,3744,169.0,97.0,1208.0,5294,29,20293,4729,14,103,42413980,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0014290642093332676,8360.566993544571,8360.565564480361,0,0,0,0,0,0
20190925SSSK0,20190925,SS,SK,0,T,66492,0,1,0,0, ,0,3,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,139,139,903,  WS SW     L  W  L  L    L  L   L      S  WSWW    L    L   W W    S   WL  L   L   WS L   W L      SW    L   L  W  L    W   L    L   WS     L L     L     L WS    L  L     L     WS   W   W S   S W    L   L    L  L  L   S   W  W   W  SW    D L  L     L   L  L     W   L   W    W L    SW L   L    W     L  L     W S   L  L   L    W   L L      WS    WS W  W  L   L  W S  L      L     WS   WL    W W       W   L    W  L  L  S W      L SW L   SW    W SW   L   SW   L  L   W   L   L    L      L     L       WL      L    W L     L   SW       LW  L W S   L  L  L    W S W   L  L    L L        W   W  L  W  S  L    ,59,3697,247.0,117.0,1284.0,5444,37,21017,4778,36,89,42889365,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0017604796117428748,8163.038349907218,8163.036589427606,0,0,0,0,0,0
20190925SSSK0,20190925,SS,SK,0,T,67421,0,1,0,1, ,0,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,140,139,903,   WS SW     L  W  L  L    L  L   L      S  WSWW    L    L   W W    S   WL  L   L   WS L   W L      SW    L   L  W  L    W   L    L   WS     L L     L     L WS    L  L     L     WS   W   W S   S W    L   L    L  L  L   S   W  W   W  SW    D L  L     L   L  L     W   L   W    W L    SW L   L    W     L  L     W S   L  L   L    W   L L      WS    WS W  W  L   L  W S  L      L     WS   WL    W W       W   L    W  L  L  S W      L SW L   SW    W SW   L   SW   L  L   W   L   L    L      L     L       WL      L    W L     L   SW       LW  L W S   L  L  L    W S W   L  L    L L        W   W  L  W  S  L    ,59,3700,247.0,117.0,1284.0,5447,37,21029,4781,36,89,42956786,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0017594750106995102,8171.204717295163,8171.202957820153,0,0,0,0,0,0
20190925SSSK0,20190925,SS,SK,0,T,68419,1,0,0,0,L,0,18,107,25,23,6,0,0,1,0,0,0,0,2,0,0,4,140,140,907,L   WS SW     L  W  L  L    L  L   L      S  WSWW    L    L   W W    S   WL  L   L   WS L   W L      SW    L   L  W  L    W   L    L   WS     L L     L     L WS    L  L     L     WS   W   W S   S W    L   L    L  L  L   S   W  W   W  SW    D L  L     L   L  L     W   L   W    W L    SW L   L    W     L  L     W S   L  L   L    W   L L      WS    WS W  W  L   L  W S  L      L     WS   WL    W W       W   L    W  L  L  S W      L SW L   SW    W SW   L   SW   L  L   W   L   L    L      L     L       WL      L    W L     L   SW       LW  L W S   L  L  L    W S W   L  L    L L        W   W  L  W  S  L    ,59,3718,247.0,118.0,1290.0,5472,37,21136,4804,36,89,43025205,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0017505677517032552,8142.787802800908,8142.786052233157,0,0,0,0,0,0
20190925SSSK0,20190925,SK,SS,0,B,69813,0,1,0,1,S,0,3,8,3,3,0,0,0,0,0,0,0,0,0,0,0,1,140,139,1052,S L       LL    L    L  L       W    LSW L    L     W  WS    L   SW    L  L    L L    SW   W    WS SW W     L    LL       SW   SW  L SW  L   W  SW      L  L  SWW      L   L SW  W W  S    L      WW  S SW   SW L      W  L      L WS    SW SW   S W  W W       L  L  SW  W   S  WSW   W  L   W     L   W  W  W   L   S W     W     L   W   W    L   W   WS    SW L     SW    WL     SW SW   L S WL    SW  WS  L        L     LW     L WS       WSW   L     W  WWS     W W  L    WS      L SW  W S SW S  W   S W   SW   W      LSW    L    L    LL    D     SWW   W      W SW     W   L       LS  W    L   W  SW  W      L SW   S W ,89,3747,169.0,97.0,1208.0,5297,29,20301,4732,14,103,42483793,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0014285010590611299,8371.028077434608,8371.02664893355,0,0,0,0,0,0
20190925SSSK0,20190925,SK,SS,0,B,77829,1,0,0,0,W,0,21,103,25,24,5,0,0,0,0,1,0,0,1,0,0,9,140,140,1061,WS L       LL    L    L  L       W    LSW L    L     W  WS    L   SW    L  L    L L    SW   W    WS SW W     L    LL       SW   SW  L SW  L   W  SW      L  L  SWW      L   L SW  W W  S    L      WW  S SW   SW L      W  L      L WS    SW SW   S W  W W       L  L  SW  W   S  WSW   W  L   W     L   W  W  W   L   S W     W     L   W   W    L   W   WS    SW L     SW    WL     SW SW   L S WL    SW  WS  L        L     LW     L WS       WSW   L     W  WWS     W W  L    WS      L SW  W S SW S  W   S W   SW   W      LSW    L    L    LL    D     SWW   W      W SW     W   L       LS  W    L   W  SW  W      L SW   S W ,89,3768,169.0,97.0,1213.0,5322,30,20404,4756,14,103,42561622,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0014702999411880023,8344.029651048813,8344.028180748872,0,0,0,0,0,0
20190926HHNC0,20190926,HH,NC,0,T,60140,0,1,0,0, ,0,2,11,3,2,0,0,0,0,0,0,0,0,1,0,0,0,140,140,910, S W     W S   WSWWS L   SW  S W  W  L     L     W L   SWL     L    W       L SW S   WL    L    L L        L LS W    WSWL    W    L   S W L   L      L  S W       L W  L    S W S W  L  L    L L     L    L     L    L       W L  L      W   LW        L    L   L  L    L       L   L     W   L    WL        W   L L       L  L        LL     L S W   L     L  S W  S W S  W L  L    W L    L  LWS L     L SW    L       L  L    L  S  WL   W        W      W    L L   WS   W    L    LS W     W  L     L   S   WSWL     L     W      L    W          W   L  S W  L    W     L     L L  L   WL     L  W   L  W      L    W W      L L    W     W   L ,42,3699,235.0,117.0,1369.0,5496,48,21242,4836,19,103,42953319,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0022596742302984653,8088.619668581113,8088.617408906883,0,0,0,0,0,0
20190926HHNC0,20190926,NC,HH,0,B,60339,0,1,0,0,L,0,8,41,12,11,4,0,0,1,0,0,0,0,1,0,0,3,140,140,966,L L         D    W S W   W    L W     WSW      W  W   L  W    W L    L    S W    L      LSW    L  S  W L       W L   SW WW    W    L  L   L     W W  S W   L    W  W      L L       L      W     L W   L  L    SW     W  S  W     L L   S W  W  L   L      D S    W W  SW     L   W   L      W    L        L  SW   L   L  L    L    L  L   L SW L     L     S   WW  W   L  L  L S W L L    L   S W    L  L     S  WL  SW   L  SW  W     W S  W  L      W   L   L W        L  L L    W   W   L   S W     W  L    W  W    W S  W  L L  S  WL      L    L    W  S W    W S WL     S W WS   S W   L  W      L S  W L  L  S  W  SW      W L     W  ,64,3758,197.0,102.0,1246.0,5437,47,20892,4779,18,64,42970663,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0022496649435190504,8227.439163316101,8227.436913651158,0,0,0,0,0,0
20190926HHNC0,20190926,NC,HH,0,B,63959,0,1,0,0, ,0,1,10,3,2,1,0,0,0,0,0,0,0,1,0,0,0,140,140,966, L L         D    W S W   W    L W     WSW      W  W   L  W    W L    L    S W    L      LSW    L  S  W L       W L   SW WW    W    L  L   L     W W  S W   L    W  W      L L       L      W     L W   L  L    SW     W  S  W     L L   S W  W  L   L      D S    W W  SW     L   W   L      W    L        L  SW   L   L  L    L    L  L   L SW L     L     S   WW  W   L  L  L S W L L    L   S W    L  L     S  WL  SW   L  SW  W     W S  W  L      W   L   L W        L  L L    W   W   L   S W     W  L    W  W    W S  W  L L  S  WL      L    L    W  S W    W S WL     S W WS   S W   L  W      L S  W L  L  S  W  SW      W L     W  ,64,3759,197.0,102.0,1247.0,5440,47,20902,4781,18,64,43034622,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.002248588651803655,8235.742847574395,8235.740598985743,0,0,0,0,0,0
20190926HHNC0,20190926,NC,HH,0,B,63991,0,1,0,0, ,0,9,39,14,12,3,1,0,0,1,0,0,0,1,0,1,2,140,140,968,  L L         D    W S W   W    L W     WSW      W  W   L  W    W L    L    S W    L      LSW    L  S  W L       W L   SW WW    W    L  L   L     W W  S W   L    W  W      L L       L      W     L W   L  L    SW     W  S  W     L L   S W  W  L   L      D S    W W  SW     L   W   L      W    L        L  SW   L   L  L    L    L  L   L SW L     L     S   WW  W   L  L  L S W L L    L   S W    L  L     S  WL  SW   L  SW  W     W S  W  L      W   L   L W        L  L L    W   W   L   S W     W  L    W  W    W S  W  L L  S  WL      L    L    W  S W    W S WL     S W WS   S W   L  W      L S  W L  L  S  W  SW      W L     W  ,64,3768,198.0,102.0,1250.0,5454,47,20941,4793,18,65,43098613,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0022444009359629436,8232.628623274915,8232.62637887398,0,0,0,0,0,0
20190926HHNC0,20190926,NC,HH,0,B,65933,1,0,0,0, ,0,3,27,6,5,2,0,0,0,0,0,0,0,1,0,0,0,140,141,968,   L L         D    W S W   W    L W     WSW      W  W   L  W    W L    L    S W    L      LSW    L  S  W L       W L   SW WW    W    L  L   L     W W  S W   L    W  W      L L       L      W     L W   L  L    SW     W  S  W     L L   S W  W  L   L      D S    W W  SW     L   W   L      W    L        L  SW   L   L  L    L    L  L   L SW L     L     S   WW  W   L  L  L S W L L    L   S W    L  L     S  WL  SW   L  SW  W     W S  W  L      W   L   L W        L  L L    W   W   L   S W     W  L    W  W    W S  W  L L  S  WL      L    L    W  S W    W S WL     S W WS   S W   L  W      L S  W L  L  S  W  SW      W L     W  ,64,3771,198.0,102.0,1252.0,5460,47,20968,4798,18,65,43164546,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0022415108737123234,8234.605732544831,8234.603491033957,0,0,0,0,0,0
20190926HHNC0,20190926,HH,NC,0,T,67703,0,1,0,0, ,1,1,10,2,2,1,0,0,0,0,0,0,0,0,0,0,1,140,140,911,  S W     W S   WSWWS L   SW  S W  W  L     L     W L   SWL     L    W       L SW S   WL    L    L L        L LS W    WSWL    W    L   S W L   L      L  S W       L W  L    S W S W  L  L    L L     L    L     L    L       W L  L      W   LW        L    L   L  L    L       L   L     W   L    WL        W   L L       L  L        LL     L S W   L     L  S W  S W S  W L  L    W L    L  LWS L     L SW    L       L  L    L  S  WL   W        W      W    L L   WS   W    L    LS W     W  L     L   S   WSWL     L     W      L    W          W   L  S W  L    W     L     L L  L   WL     L  W   L  W      L    W W      L L    W     W   L ,43,3700,235.0,117.0,1370.0,5498,48,21252,4838,19,103,43021022,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.002258610954263128,8097.556606437041,8097.554347826087,0,0,0,0,0,0
20190926HHNC0,20190926,NC,HH,0,B,67962,0,1,0,1, ,0,3,23,5,4,1,0,0,0,0,0,0,0,1,0,0,1,141,141,969,    L L         D    W S W   W    L W     WSW      W  W   L  W    W L    L    S W    L      LSW    L  S  W L       W L   SW WW    W    L  L   L     W W  S W   L    W  W      L L       L      W     L W   L  L    SW     W  S  W     L L   S W  W  L   L      D S    W W  SW     L   W   L      W    L        L  SW   L   L  L    L    L  L   L SW L     L     S   WW  W   L  L  L S W L L    L   S W    L  L     S  WL  SW   L  SW  W     W S  W  L      W   L   L W        L  L L    W   W   L   S W     W  L    W  W    W S  W  L L  S  WL      L    L    W  S W    W S WL     S W WS   S W   L  W      L S  W L  L  S  W  SW      W L     W  ,64,3774,198.0,102.0,1253.0,5465,47,20991,4802,18,65,43232508,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.002239054833023677,8238.533895479015,8238.531656424182,0,0,0,0,0,0
20190926HHNC0,20190926,HH,NC,0,T,69744,1,0,0,0,W,0,21,100,31,29,9,0,0,0,0,0,0,0,0,0,2,3,140,141,914,W  S W     W S   WSWWS L   SW  S W  W  L     L     W L   SWL     L    W       L SW S   WL    L    L L        L LS W    WSWL    W    L   S W L   L      L  S W       L W  L    S W S W  L  L    L L     L    L     L    L       W L  L      W   LW        L    L   L  L    L       L   L     W   L    WL        W   L L       L  L        LL     L S W   L     L  S W  S W S  W L  L    W L    L  LWS L     L SW    L       L  L    L  S  WL   W        W      W    L L   WS   W    L    LS W     W  L     L   S   WSWL     L     W      L    W          W   L  S W  L    W     L     L L  L   WL     L  W   L  W      L    W W      L L    W     W   L ,43,3721,235.0,117.0,1379.0,5529,48,21352,4867,19,103,43090766,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0022480329711502436,8072.699419258149,8072.697171225178,0,0,0,0,0,0
20190926HHNC0,20190926,HH,NC,0,T,74857,0,1,0,1,S,0,3,18,6,5,3,0,0,0,0,0,0,0,1,0,0,0,141,141,914,SW  S W     W S   WSWWS L   SW  S W  W  L     L     W L   SWL     L    W       L SW S   WL    L    L L        L LS W    WSWL    W    L   S W L   L      L  S W       L W  L    S W S W  L  L    L L     L    L     L    L       W L  L      W   LW        L    L   L  L    L       L   L     W   L    WL        W   L L       L  L        LL     L S W   L     L  S W  S W S  W L  L    W L    L  LWS L     L SW    L       L  L    L  S  WL   W        W      W    L L   WS   W    L    LS W     W  L     L   S   WSWL     L     W      L    W          W   L  S W  L    W     L     L L  L   WL     L  W   L  W      L    W W      L L    W     W   L ,43,3724,235.0,117.0,1382.0,5535,48,21370,4872,19,103,43165623,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0022461394478240524,8079.911605053814,8079.909358914367,0,0,0,0,0,0
20190926HHNC0,20190926,NC,HH,0,B,79358,0,1,0,0, ,0,3,17,6,4,2,0,0,0,0,0,1,1,0,0,0,1,141,141,970,     L L         D    W S W   W    L W     WSW      W  W   L  W    W L    L    S W    L      LSW    L  S  W L       W L   SW WW    W    L  L   L     W W  S W   L    W  W      L L       L      W     L W   L  L    SW     W  S  W     L L   S W  W  L   L      D S    W W  SW     L   W   L      W    L        L  SW   L   L  L    L    L  L   L SW L     L     S   WW  W   L  L  L S W L L    L   S W    L  L     S  WL  SW   L  SW  W     W S  W  L      W   L   L W        L  L L    W   W   L   S W     W  L    W  W    W S  W  L L  S  WL      L    L    W  S W    W S WL     S W WS   S W   L  W      L S  W L  L  S  W  SW      W L     W  ,64,3777,198.0,102.0,1255.0,5471,47,21008,4806,18,65,43311866,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0022372429550647373,8246.97738956588,8246.975152322924,0,0,0,0,0,0
20190926HTLT0,20190926,LT,HT,0,B,62528,0,1,0,1, ,0,3,19,4,3,0,0,0,0,0,0,0,0,1,0,0,1,141,140,1007,  L      L    L   L     W     L   S  W  L    L   W     W   L  L     L   L     L   L   LL   W      L WS     L    D   L L   L     L L   L  W    L   S  WL  L SW    WL   W   WS  W    W  L   L      L  L     WS   L    L    LW S L     WL     LL  L      L      L   W W  S  L   L   D       SW W    L    L    W   W   W  S W    L  L       DL     L L   L       L W      L W S  W    W  L      W  L   L  W  S  L   L       L   L      L L  L   W     W     W  L      WW      L      L  L   LL           L  L       W     L  L    L    L     L    W      L      W W      SW   L          LL     L   L L  WS   S  W  L   SW   W       L     W  L   L   L     W W       L  ,47,3711,237.0,119.0,1385.0,5589,41,21423,4868,20,89,45167345,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.001913830929374971,8433.671988050226,8433.670074219297,0,0,0,0,0,0
20190926HTLT0,20190926,HT,LT,0,T,63638,0,1,0,0, ,1,3,13,4,4,1,0,0,1,0,0,0,0,0,0,0,0,142,142,959,    W L  L  L  L  S W   SW   L L  L WL  L    L    L  W SW  S S WW SW    L  W     L  W S  L   L    D     LL   L     L   W   L W SL     L  W   W     SW W    L    W   W  L W    W SL   L  W S     SW   L W  L    L      LW  W S  L  L      W S  L      L   L L   W L   W   SW    L     S WL   W S L     L  WW     WL     L  LW      LL       L L    W S    SW W  LW   W  W  SW S  W    W   W  L  W S   L  L L      L  L      L  W S L  L       L      LW    W     L W  L       W SL    L  L    L      L     L      L     L L       SW W  S    D     L   W      L    WL   L   W  S W  SL   L   W SW      LL   L     ,60,3741,255.0,101.0,1354.0,5547,50,21084,4882,24,118,39396315,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.00237146651489281,7474.41396319484,7474.411591728325,0,0,0,0,0,0
20190926HTLT0,20190926,LT,HT,0,B,65546,1,0,0,0,L,0,9,61,13,12,2,0,0,1,1,1,0,0,1,0,0,4,141,141,1011,L  L      L    L   L     W     L   S  W  L    L   W     W   L  L     L   L     L   L   LL   W      L WS     L    D   L L   L     L L   L  W    L   S  WL  L SW    WL   W   WS  W    W  L   L      L  L     WS   L    L    LW S L     WL     LL  L      L      L   W W  S  L   L   D       SW W    L    L    W   W   W  S W    L  L       DL     L L   L       L W      L W S  W    W  L      W  L   L  W  S  L   L       L   L      L L  L   W     W     W  L      WW      L      L  L   LL           L  L       W     L  L    L    L     L    W      L      W W      SW   L          LL     L   L L  WS   S  W  L   SW   W       L     W  L   L   L     W W       L  ,47,3720,237.0,120.0,1387.0,5602,42,21484,4880,20,90,45232891,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.001954943213554273,8421.930459877118,8421.928504933905,0,0,0,0,0,0
20190926HTLT0,20190926,HT,LT,0,T,65616,1,0,0,0,W,0,15,91,20,18,3,1,0,0,0,0,0,0,2,0,0,8,142,143,967,W    W L  L  L  L  S W   SW   L L  L WL  L    L    L  W SW  S S WW SW    L  W     L  W S  L   L    D     LL   L     L   W   L W SL     L  W   W     SW W    L    W   W  L W    W SL   L  W S     SW   L W  L    L      LW  W S  L  L      W S  L      L   L L   W L   W   SW    L     S WL   W S L     L  WW     WL     L  LW      LL       L L    W S    SW W  LW   W  W  SW S  W    W   W  L  W S   L  L L      L  L      L  W S L  L       L      LW    W     L W  L       W SL    L  L    L      L     L      L     L L       SW W  S    D     L   W      L    WL   L   W  S W  SL   L   W SW      LL   L     ,60,3756,256.0,101.0,1357.0,5567,50,21175,4900,24,118,39461931,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0023612750885478157,7454.688358913813,7454.685997638725,0,0,0,0,0,0
20190926HTLT0,20190926,HT,LT,0,T,65643,0,1,0,1,S,0,3,7,3,3,0,0,0,0,0,0,0,0,0,0,0,1,143,143,968,SW    W L  L  L  L  S W   SW   L L  L WL  L    L    L  W SW  S S WW SW    L  W     L  W S  L   L    D     LL   L     L   W   L W SL     L  W   W     SW W    L    W   W  L W    W SL   L  W S     SW   L W  L    L      LW  W S  L  L      W S  L      L   L L   W L   W   SW    L     S WL   W S L     L  WW     WL     L  LW      LL       L L    W S    SW W  LW   W  W  SW S  W    W   W  L  W S   L  L L      L  L      L  W S L  L       L      LW    W     L W  L       W SL    L  L    L      L     L      L     L L       SW W  S    D     L   W      L    WL   L   W  S W  SL   L   W SW      LL   L     ,60,3759,256.0,101.0,1357.0,5570,50,21182,4903,24,118,39527574,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0023604947597016335,7464.620951751487,7464.618591256727,0,0,0,0,0,0
20190926HTLT0,20190926,HT,LT,0,T,66609,0,1,0,0, ,1,3,9,3,3,0,0,0,0,0,0,0,0,0,0,0,1,143,143,969, SW    W L  L  L  L  S W   SW   L L  L WL  L    L    L  W SW  S S WW SW    L  W     L  W S  L   L    D     LL   L     L   W   L W SL     L  W   W     SW W    L    W   W  L W    W SL   L  W S     SW   L W  L    L      LW  W S  L  L      W S  L      L   L L   W L   W   SW    L     S WL   W S L     L  WW     WL     L  LW      LL       L L    W S    SW W  LW   W  W  SW S  W    W   W  L  W S   L  L L      L  L      L  W S L  L       L      LW    W     L W  L       W SL    L  L    L      L     L      L     L L       SW W  S    D     L   W      L    WL   L   W  S W  SL   L   W SW      LL   L     ,61,3762,256.0,101.0,1357.0,5573,50,21191,4906,24,118,39594183,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0023594922372705395,7474.023878061441,7474.021518569203,0,0,0,0,0,0
20190926HTLT0,20190926,HT,LT,0,T,68639,0,1,0,0, ,1,3,17,3,3,0,0,0,0,0,0,0,0,0,0,0,0,143,143,969,  SW    W L  L  L  L  S W   SW   L L  L WL  L    L    L  W SW  S S WW SW    L  W     L  W S  L   L    D     LL   L     L   W   L W SL     L  W   W     SW W    L    W   W  L W    W SL   L  W S     SW   L W  L    L      LW  W S  L  L      W S  L      L   L L   W L   W   SW    L     S WL   W S L     L  WW     WL     L  LW      LL       L L    W S    SW W  LW   W  W  SW S  W    W   W  L  W S   L  L L      L  L      L  W S L  L       L      LW    W     L W  L       W SL    L  L    L      L     L      L     L L       SW W  S    D     L   W      L    WL   L   W  S W  SL   L   W SW      LL   L     ,62,3765,256.0,101.0,1357.0,5576,50,21208,4909,24,118,39662822,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0023576009053187475,7480.9788287438705,7480.976471142965,0,0,0,0,0,0
20190926HTLT0,20190926,LT,HT,0,B,72523,0,1,0,0, ,0,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,141,141,1011, L  L      L    L   L     W     L   S  W  L    L   W     W   L  L     L   L     L   L   LL   W      L WS     L    D   L L   L     L L   L  W    L   S  WL  L SW    WL   W   WS  W    W  L   L      L  L     WS   L    L    LW S L     WL     LL  L      L      L   W W  S  L   L   D       SW W    L    L    W   W   W  S W    L  L       DL     L L   L       L W      L W S  W    W  L      W  L   L  W  S  L   L       L   L      L L  L   W     W     W  L      WW      L      L  L   LL           L  L       W     L  L    L    L     L    W      L      W W      SW   L          LL     L   L L  WS   S  W  L   SW   W       L     W  L   L   L     W W       L  ,47,3723,237.0,120.0,1387.0,5605,42,21495,4883,20,90,45305414,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.001953942777390091,8431.11649220749,8431.114538264712,0,0,0,0,0,0
20190926HTLT0,20190926,LT,HT,0,B,76225,0,1,0,0, ,0,3,24,5,3,0,0,0,0,0,0,0,0,2,0,0,1,141,141,1012,  L  L      L    L   L     W     L   S  W  L    L   W     W   L  L     L   L     L   L   LL   W      L WS     L    D   L L   L     L L   L  W    L   S  WL  L SW    WL   W   WS  W    W  L   L      L  L     WS   L    L    LW S L     WL     LL  L      L      L   W W  S  L   L   D       SW W    L    L    W   W   W  S W    L  L       DL     L L   L       L W      L W S  W    W  L      W  L   L  W  S  L   L       L   L      L L  L   W     W     W  L      WW      L      L  L   LL           L  L       W     L  L    L    L     L    W      L      W W      SW   L          LL     L   L L  WS   S  W  L   SW   W       L     W  L   L   L     W W       L  ,47,3726,237.0,120.0,1387.0,5610,42,21519,4886,20,90,45381639,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0019517635577861424,8435.882336539802,8435.880384776245,0,0,0,0,0,0
20190926HTLT0,20190926,LT,HT,0,B,79293,0,1,0,0, ,0,6,24,7,6,0,0,0,0,0,0,0,0,0,0,1,1,141,141,1013,   L  L      L    L   L     W     L   S  W  L    L   W     W   L  L     L   L     L   L   LL   W      L WS     L    D   L L   L     L L   L  W    L   S  WL  L SW    WL   W   WS  W    W  L   L      L  L     WS   L    L    LW S L     WL     LL  L      L      L   W W  S  L   L   D       SW W    L    L    W   W   W  S W    L  L       DL     L L   L       L W      L W S  W    W  L      W  L   L  W  S  L   L       L   L      L L  L   W     W     W  L      WW      L      L  L   LL           L  L       W     L  L    L    L     L    W      L      W W      SW   L          LL     L   L L  WS   S  W  L   SW   W       L     W  L   L   L     W W       L  ,47,3732,237.0,120.0,1387.0,5617,42,21543,4892,20,90,45460932,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.001949589193705612,8441.207352736388,8441.205403147194,0,0,0,0,0,0
20190926HTLT0,20190926,LT,HT,0,B,79545,0,1,0,0, ,0,3,27,5,4,1,0,0,0,0,0,0,0,1,0,0,2,141,141,1015,    L  L      L    L   L     W     L   S  W  L    L   W     W   L  L     L   L     L   L   LL   W      L WS     L    D   L L   L     L L   L  W    L   S  WL  L SW    WL   W   WS  W    W  L   L      L  L     WS   L    L    LW S L     WL     LL  L      L      L   W W  S  L   L   D       SW W    L    L    W   W   W  S W    L  L       DL     L L   L       L W      L W S  W    W  L      W  L   L  W  S  L   L       L   L      L L  L   W     W     W  L      WW      L      L  L   LL           L  L       W     L  L    L    L     L    W      L      W W      SW   L          LL     L   L L  WS   S  W  L   SW   W       L     W  L   L   L     W W       L  ,47,3735,237.0,120.0,1388.0,5622,42,21570,4896,20,90,45540477,0,0,0,0,0,0,0,0,0,0,0.721,0.752,0.945,1.317,1.653,2.074,0.0019471488178025036,8445.392396847474,8445.390449698656,0,0,0,0,0,0
