,G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,P_ID,START_CK,RELIEF_CK,CG_CK,QUIT_CK,WLS,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,P_WHIP_RT,P2_WHIP_RT,CB_WHIP_RT,CUM_ER,CUM_INN2,CUM_KK,CUM_BB,CUM_HIT,CUM_HR,CUM_AB,CUM_SF,ERA,K/9,BB/9,K/BB,WHIP,BABIP
5144,20160831NCKT0,20160831,KT,NC,0,B,79191,0,1,0,0, ,0,3,16,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,3,1,1,0,0,3,0,0.0,9.0,9.0,1.0,1.0,0.0
5145,20160831SKHT0,20160831,HT,SK,0,B,60636,0,1,0,0, ,1,2,9,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,2,1,0,0,0,2,0,0.0,13.5,0.0,0.0,0.0,0.0
5146,20160831SKHT0,20160831,HT,SK,0,B,61666,0,1,0,0, ,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,1,1,0,0,0,1,0,0.0,27.0,0.0,0.0,0.0,0.0
5147,20160831SKHT0,20160831,SK,HT,0,T,61895,0,1,0,0, ,0,8,26,9,9,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.375,0.0,0,8,2,0,1,0,9,0,0.0,6.75,0.0,0.0,0.375,0.14285714285714285
5148,20160831SKHT0,20160831,HT,SK,0,B,63638,0,1,0,0, ,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
5149,20160831SKHT0,20160831,SK,HT,0,T,64893,0,1,0,1, ,0,3,34,7,5,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,6.0,3.0,6.0,1,3,0,1,2,0,5,0,9.0,0.0,9.0,0.0,3.0,0.4
5150,20160831SKHT0,20160831,SK,HT,0,T,65856,1,0,0,0,L,0,13,85,28,21,11,3,0,1,0,0,3,0,3,0,1,3,1,0,0,0,6,5,1.363636364,3.230769231,10.5,5,13,3,3,11,1,21,0,10.384615384615385,6.230769230769231,6.230769230769231,1.0,3.230769230769231,0.5882352941176471
5151,20160831SKHT0,20160831,HT,SK,0,B,66643,1,0,0,0,W,0,21,121,31,27,8,1,1,0,0,0,1,1,1,0,1,8,0,1,0,0,5,5,3.75,1.285714286,0.75,5,21,8,1,8,0,27,1,6.428571428571429,10.285714285714286,1.2857142857142858,8.0,1.2857142857142858,0.4
5152,20160831SKHT0,20160831,HT,SK,0,B,75620,0,1,0,1,S,0,2,18,5,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,1.5,0.0,0,2,0,0,1,0,3,0,0.0,0.0,0.0,0.0,1.5,0.3333333333333333
5153,20160831WOSS0,20160831,WO,SS,0,T,60339,0,1,0,0, ,0,3,9,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,3,0,1,0,0,3,0,0.0,0.0,9.0,0.0,1.0,0.0
5154,20160831WOSS0,20160831,SS,WO,0,B,60457,0,1,0,0, ,0,10,39,11,11,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,1.0,0,10,3,0,1,0,11,0,0.0,8.1,0.0,0.0,0.3,0.125
5155,20160831WOSS0,20160831,WO,SS,0,T,65348,1,0,0,0,W,0,15,96,26,25,10,2,0,1,1,0,0,0,1,0,0,2,1,1,0,0,6,4,2.5,3.0,2.0,4,15,2,1,10,1,25,0,7.2,3.6,1.8,2.0,2.2,0.4090909090909091
5156,20160831WOSS0,20160831,SS,WO,0,B,66423,1,0,0,0,L,0,8,88,19,14,7,1,0,0,0,1,0,0,5,0,0,4,0,0,0,0,8,6,7.0,4.125,4.0,6,8,4,5,7,0,14,0,20.25,13.5,16.875,0.8,4.5,0.7
5157,20160831WOSS0,20160831,SS,WO,0,B,66493,0,1,0,0, ,0,0,20,6,4,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,4,0.0,0.0,0.0,4,0,0,2,4,0,4,0,0.0,0.0,0.0,0.0,0.0,1.0
5158,20160831WOSS0,20160831,SS,WO,0,B,74630,0,1,0,0, ,0,3,25,6,3,0,0,0,0,2,0,0,0,2,0,1,0,0,1,0,0,3,3,2.0,0.0,0.0,3,3,0,2,0,0,3,0,27.0,0.0,18.0,0.0,2.0,0.0
5159,20160831WOSS0,20160831,WO,SS,0,T,76430,0,1,0,0, ,0,6,22,7,6,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0,6,2,1,0,0,6,0,0.0,9.0,4.5,2.0,0.5,0.0
5160,20160831WOSS0,20160831,SS,WO,0,B,77927,0,1,0,1, ,0,3,13,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,3,1,0,0,0,3,0,0.0,9.0,0.0,0.0,0.0,0.0
5161,20160831WOSS0,20160831,SS,WO,0,B,79791,0,1,0,0, ,0,3,17,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,3,1,0,1,0,4,0,0.0,9.0,0.0,0.0,1.0,0.3333333333333333
5162,20160831WOSS0,20160831,WO,SS,0,T,97541,0,1,0,1, ,0,3,9,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.5,0,3,1,0,1,0,4,0,0.0,9.0,0.0,0.0,1.0,0.3333333333333333
5163,20160901HTSS0,20160901,SS,HT,0,B,61365,0,1,0,0, ,0,3,21,7,7,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,1,3,0,0,3,1,7,0,9.0,0.0,0.0,0.0,3.0,0.3333333333333333
5164,20160901HTSS0,20160901,SS,HT,0,B,61411,0,1,0,0, ,0,3,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,3,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0
5165,20160901HTSS0,20160901,SS,HT,0,B,61457,0,1,0,1, ,0,3,29,7,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0.0,3.0,4,3,0,0,4,1,7,0,36.0,0.0,0.0,0.0,4.0,0.5
5166,20160901HTSS0,20160901,HT,SS,0,T,61643,0,1,0,0, ,0,3,25,6,5,2,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,3,3,1.5,0.0,0.0,3,3,2,1,2,1,5,0,27.0,18.0,9.0,2.0,3.0,0.5
5167,20160901HTSS0,20160901,HT,SS,0,T,66628,1,0,0,0,W,0,15,85,22,20,6,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,1,1.8,0.0,0.857142857,1,15,2,2,6,0,20,0,1.8,3.6,3.6,1.0,1.6,0.3333333333333333
5168,20160901HTSS0,20160901,HT,SS,0,T,72641,0,1,0,0, ,0,6,26,8,8,3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0.0,0.0,1.5,1,6,1,0,3,1,8,0,4.5,4.5,0.0,0.0,1.5,0.3333333333333333
5169,20160901HTSS0,20160901,SS,HT,0,B,72649,0,1,0,0, ,0,4,22,6,5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,6.0,0,4,1,1,1,0,5,0,0.0,6.75,6.75,1.0,1.5,0.25
5170,20160901HTSS0,20160901,HT,SS,0,T,76610,0,1,0,1, ,0,3,20,6,5,3,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,3,3,0.0,0.0,0.0,3,3,0,1,3,1,5,0,27.0,0.0,9.0,0.0,4.0,0.5
5171,20160901HTSS0,20160901,SS,HT,0,B,79440,1,0,0,0,L,0,14,88,26,24,9,2,0,2,0,0,0,0,2,0,0,4,0,0,0,0,10,9,3.75,9.0,1.8,9,14,4,2,9,2,24,0,17.357142857142858,7.7142857142857135,3.8571428571428568,2.0,2.357142857142857,0.3888888888888889
5172,20160901KTOB0,20160901,OB,KT,0,B,61240,1,0,1,1,W,0,27,109,30,28,2,0,0,0,0,0,1,0,1,0,0,6,0,0,0,0,0,0,0.0,0.333333333,0.333333333,0,27,6,1,2,0,28,0,0.0,6.0,1.0,6.0,0.3333333333333333,0.09090909090909091
5173,20160901KTOB0,20160901,KT,OB,0,T,65057,0,1,0,1, ,0,3,12,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0,3,2,0,0,0,3,0,0.0,18.0,0.0,0.0,0.0,0.0
5174,20160901KTOB0,20160901,KT,OB,0,T,67845,1,0,0,0,L,0,21,112,28,24,7,0,0,0,0,1,0,1,3,0,0,3,2,0,0,0,1,1,0.428571429,1.428571429,1.125,1,21,3,3,7,0,24,1,1.2857142857142858,3.857142857142857,3.857142857142857,1.0,1.4285714285714286,0.3181818181818182
5175,20160901LGHH0,20160901,LG,HH,0,T,60181,0,1,0,1, ,0,4,12,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,4,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0
5176,20160901LGHH0,20160901,LG,HH,0,T,63111,1,0,0,0,W,0,20,121,27,20,3,0,0,0,0,1,0,0,5,0,2,9,1,0,0,0,2,2,3.0,1.5,1.5,2,20,9,5,3,0,20,0,2.6999999999999997,12.149999999999999,6.75,1.8,1.2,0.2727272727272727
5177,20160901LGHH0,20160901,HH,LG,0,B,66742,0,1,0,0, ,0,7,43,9,7,1,1,0,0,0,0,0,1,1,0,0,3,0,1,0,0,1,1,0.0,0.0,6.0,1,7,3,1,1,0,7,1,3.8571428571428568,11.571428571428571,3.8571428571428568,3.0,0.8571428571428571,0.2
5178,20160901LGHH0,20160901,LG,HH,0,T,71118,0,1,0,0, ,1,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
5179,20160901LGHH0,20160901,HH,LG,0,B,73801,1,0,0,0,L,0,13,78,18,16,5,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0,4,4,9.0,1.384615385,3.0,4,13,6,1,5,0,16,1,8.307692307692308,12.461538461538462,2.076923076923077,6.0,1.3846153846153848,0.45454545454545453
5180,20160901LGHH0,20160901,HH,LG,0,B,74748,0,1,0,1, ,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,1,1,0,0,0,1,0,0.0,27.0,0.0,0.0,0.0,0.0
5181,20160901LGHH0,20160901,LG,HH,0,T,76650,0,1,0,0, ,0,2,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
5182,20160901LGHH0,20160901,HH,LG,0,B,78760,0,1,0,0, ,0,1,7,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0,1,0,0,1,0,2,0,0.0,0.0,0.0,0.0,3.0,0.5
5183,20160901LGHH0,20160901,HH,LG,0,B,99737,0,1,0,0, ,0,5,27,7,6,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,0.0,6.0,1.5,1,5,2,1,1,0,6,0,5.3999999999999995,10.799999999999999,5.3999999999999995,2.0,1.2,0.25
5184,20160901NCLT0,20160901,NC,LT,0,T,62929,0,1,0,0,W,0,3,13,4,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0,3,1,0,1,0,3,0,0.0,9.0,0.0,0.0,1.0,0.5
5185,20160901NCLT0,20160901,LT,NC,0,B,63512,1,0,0,0, ,0,15,96,22,15,4,1,0,0,0,0,1,1,4,0,1,3,2,1,0,0,2,2,0.3,1.6,1.5,2,15,3,4,4,0,15,1,3.6,5.4,7.2,0.75,1.6,0.3076923076923077
5186,20160901NCLT0,20160901,LT,NC,0,B,63935,0,1,0,0,L,0,5,17,7,6,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,0.0,1.8,0.0,2,5,0,1,2,0,6,0,10.799999999999999,0.0,5.3999999999999995,0.0,1.7999999999999998,0.3333333333333333
5187,20160901NCLT0,20160901,LT,NC,0,B,64596,0,1,0,0, ,0,0,12,2,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5188,20160901NCLT0,20160901,NC,LT,0,T,65931,1,0,0,0, ,0,15,102,23,17,5,0,0,0,0,1,2,0,4,0,0,3,0,0,0,0,2,2,2.0,1.8,1.714285714,2,15,3,4,5,0,17,0,3.6,5.4,7.2,0.75,1.8,0.35714285714285715
5189,20160901NCLT0,20160901,LT,NC,0,B,72551,0,1,0,0, ,0,5,29,7,7,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.2,0.0,0,5,1,0,2,0,7,0,0.0,5.3999999999999995,0.0,0.0,1.2,0.3333333333333333
5190,20160901NCLT0,20160901,LT,NC,0,B,72862,0,1,0,0, ,0,1,14,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.0,3.0,3.0,0,1,1,0,1,0,2,0,0.0,27.0,0.0,0.0,3.0,1.0
5191,20160901NCLT0,20160901,NC,LT,0,T,75867,0,1,0,0, ,1,2,11,3,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,1.5,0.0,0,2,2,0,1,0,3,0,0.0,27.0,0.0,0.0,1.5,1.0
5192,20160901NCLT0,20160901,NC,LT,0,T,76118,0,1,0,0, ,1,4,18,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,4,1,0,0,0,4,0,0.0,6.75,0.0,0.0,0.0,0.0
5193,20160901NCLT0,20160901,LT,NC,0,B,76540,0,1,0,1, ,0,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,1,1,0,0,0,1,0,0.0,27.0,0.0,0.0,0.0,0.0
5194,20160901NCLT0,20160901,NC,LT,0,T,78352,0,1,0,1,S,0,3,22,5,4,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,3.0,2.0,0.0,0,3,1,1,1,0,4,0,0.0,9.0,9.0,1.0,2.0,0.3333333333333333
5195,20160901SKWO0,20160901,SK,WO,0,T,60841,1,0,0,0,L,0,12,80,18,16,5,3,0,0,0,1,0,0,2,0,0,5,1,0,0,0,5,4,1.5,1.75,1.2,4,12,5,2,5,0,16,0,9.0,11.25,4.5,2.5,1.75,0.45454545454545453
5196,20160901SKWO0,20160901,WO,SK,0,B,62937,1,0,0,0,W,0,19,99,26,22,5,1,0,0,0,1,0,0,4,0,0,4,1,0,0,0,0,0,0.0,1.2,2.4,0,19,4,4,5,0,22,0,0.0,5.684210526315789,5.684210526315789,1.0,1.4210526315789473,0.2777777777777778
5197,20160901SKWO0,20160901,SK,WO,0,T,64861,0,1,0,0, ,0,2,12,4,3,2,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,2,2,0.0,0.0,6.0,2,2,1,0,2,0,3,1,27.0,13.5,0.0,0.0,3.0,0.6666666666666666
5198,20160901SKWO0,20160901,SK,WO,0,T,66825,0,1,0,0, ,0,3,9,4,3,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,6.0,0.0,0.0,1,3,0,0,2,0,3,1,9.0,0.0,0.0,0.0,2.0,0.5
5199,20160901SKWO0,20160901,WO,SK,0,B,72749,0,1,0,0, ,0,3,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,3,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
5200,20160901SKWO0,20160901,WO,SK,0,B,74359,0,1,0,0, ,0,2,11,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0
5201,20160901SKWO0,20160901,SK,WO,0,T,75340,0,1,0,0, ,0,6,25,7,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0,6,2,0,0,0,7,0,0.0,9.0,0.0,0.0,0.0,0.0
5202,20160901SKWO0,20160901,SK,WO,0,T,76858,0,1,0,1, ,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
5203,20160901SKWO0,20160901,WO,SK,0,B,97541,0,1,0,1, ,0,3,31,7,6,3,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,2,2,0.0,0.0,0.0,2,3,1,1,3,1,6,0,18.0,9.0,9.0,1.0,4.0,0.5
5204,20160902KTOB0,20160902,OB,KT,0,B,61214,0,1,0,0, ,0,3,10,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.0,0.0,0,3,0,0,1,0,4,0,0.0,0.0,0.0,0.0,1.0,0.25
5205,20160902KTOB0,20160902,OB,KT,0,B,62242,0,1,0,0, ,0,0,13,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,2,0,0,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0
5206,20160902KTOB0,20160902,KT,OB,0,T,64001,0,1,0,0, ,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
5207,20160902KTOB0,20160902,KT,OB,0,T,65057,0,1,0,0, ,0,2,14,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0,2,2,0,0,0,2,0,0.0,27.0,0.0,0.0,0.0,0.0
5208,20160902KTOB0,20160902,KT,OB,0,T,66050,1,0,0,0, ,0,20,121,29,25,7,2,0,0,0,1,1,0,3,0,0,5,0,2,0,0,3,3,2.0,1.5,0.857142857,3,20,5,3,7,0,25,0,4.05,6.75,4.05,1.6666666666666667,1.5,0.35
5209,20160902KTOB0,20160902,OB,KT,0,B,66201,0,1,0,1,W,0,2,17,3,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,6.0,0,2,0,0,2,0,3,0,0.0,0.0,0.0,0.0,3.0,0.6666666666666666
5210,20160902KTOB0,20160902,OB,KT,0,B,66226,1,0,0,0, ,0,21,119,28,24,4,1,0,1,0,0,1,0,3,0,0,9,0,0,0,1,1,1,0.5,1.0,2.4,1,21,9,3,4,1,24,0,1.2857142857142858,11.571428571428571,3.857142857142857,3.0,1.0,0.21428571428571427
5211,20160902KTOB0,20160902,OB,KT,0,B,73226,0,1,0,0, ,0,1,16,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,6.0,6.0,0.0,2,1,0,1,1,0,1,1,54.0,0.0,27.0,0.0,6.0,0.5
5212,20160902KTOB0,20160902,KT,OB,0,T,77318,0,1,0,1,L,0,2,30,7,5,3,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3,3,9.0,7.5,6.0,3,2,0,2,3,0,5,0,40.5,0.0,27.0,0.0,7.5,0.6
5213,20160902KTOB0,20160902,KT,OB,0,T,79191,0,1,0,0, ,1,2,13,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,2,1,0,0,0,2,0,0.0,13.5,0.0,0.0,0.0,0.0
5214,20160902LGHH0,20160902,LG,HH,0,T,61101,1,0,0,0, ,0,10,63,16,11,2,0,0,1,0,1,0,1,4,0,0,1,0,0,0,0,4,3,1.5,1.8,1.2,3,10,1,4,2,1,11,1,8.1,2.6999999999999997,10.799999999999999,0.25,1.7999999999999998,0.1
5215,20160902LGHH0,20160902,LG,HH,0,T,61329,0,1,0,0,L,0,0,6,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,1,0,0,0,2,0,2,0,0.0,0.0,0.0,0.0,0.0,1.0
5216,20160902LGHH0,20160902,LG,HH,0,T,61891,0,1,0,0, ,0,1,5,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,3.0,0.0,0.0,1,1,0,0,1,0,1,1,27.0,0.0,0.0,0.0,3.0,0.5
5217,20160902LGHH0,20160902,HH,LG,0,B,66750,0,1,0,0,W,0,9,45,11,9,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1.0,3.0,6.0,0,9,2,2,2,0,9,0,0.0,6.0,6.0,1.0,1.3333333333333333,0.2857142857142857
5218,20160902LGHH0,20160902,LG,HH,0,T,71118,0,1,0,0, ,0,5,29,7,6,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1.5,3.0,3.0,2,5,0,0,2,1,6,0,10.799999999999999,0.0,0.0,0.0,1.2,0.2
5219,20160902LGHH0,20160902,HH,LG,0,B,74167,0,1,0,0, ,0,1,6,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,3.0,0.0,0,1,0,0,1,0,2,0,0.0,0.0,0.0,0.0,3.0,0.5
5220,20160902LGHH0,20160902,HH,LG,0,B,74857,0,1,0,1,S,0,6,40,9,9,3,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,2,2,0.0,0.0,1.5,2,6,4,0,3,1,9,0,9.0,18.0,0.0,0.0,1.5,0.5
5221,20160902LGHH0,20160902,LG,HH,0,T,77147,0,1,0,0, ,0,6,41,11,8,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,3,2,0.0,0.0,1.5,2,6,1,1,1,0,8,0,9.0,4.5,4.5,1.0,1.0,0.14285714285714285
5222,20160902LGHH0,20160902,LG,HH,0,T,79339,0,1,0,1, ,0,2,13,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,1.5,0,2,0,1,0,0,2,0,0.0,0.0,13.5,0.0,1.5,0.0
5223,20160902LGHH0,20160902,HH,LG,0,B,79764,1,0,0,0, ,0,11,75,18,16,5,0,1,0,0,0,0,0,2,0,0,6,1,0,0,0,3,3,0.75,1.9090909090000001,1.5,3,11,6,2,5,0,16,0,7.363636363636364,14.727272727272728,4.909090909090909,3.0,1.9090909090909092,0.5
5224,20160902SKWO0,20160902,SK,WO,0,T,61895,0,1,0,1, ,0,3,23,4,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.0,1.5,0,3,0,0,2,0,4,0,0.0,0.0,0.0,0.0,2.0,0.5
5225,20160902SKWO0,20160902,WO,SK,0,B,62322,1,0,0,0,W,0,15,83,25,21,9,2,0,1,0,1,0,1,2,0,1,6,1,1,0,0,5,5,1.5,2.625,2.4,5,15,6,2,9,1,21,1,9.0,10.8,3.6,3.0,2.2,0.5333333333333333
5226,20160902SKWO0,20160902,SK,WO,0,T,64893,0,1,0,0, ,0,2,18,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.5,0.0,3.0,0,2,0,1,0,0,2,0,0.0,0.0,13.5,0.0,1.5,0.0
5227,20160902SKWO0,20160902,SK,WO,0,T,66825,0,1,0,0, ,0,2,15,3,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,2,1,0,1,0,3,0,0.0,13.5,0.0,0.0,1.5,0.5
5228,20160902SKWO0,20160902,SK,WO,0,T,66859,0,1,0,0, ,0,5,26,7,6,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,1.5,0,5,1,1,2,0,6,0,0.0,5.3999999999999995,5.3999999999999995,1.0,1.7999999999999998,0.4
5229,20160902SKWO0,20160902,SK,WO,0,T,71845,0,1,0,0, ,0,8,53,14,13,5,4,0,1,0,0,0,0,1,0,0,2,0,0,0,0,4,4,3.0,2.5,1.5,4,8,2,1,5,1,13,0,13.5,6.75,3.375,2.0,2.25,0.4
5230,20160902SKWO0,20160902,SK,WO,0,T,73632,1,0,0,0,L,0,1,22,6,4,4,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,5,5,9.0,0.0,6.0,5,1,0,1,4,1,4,1,135.0,0.0,27.0,0.0,15.0,0.75
5231,20160902SKWO0,20160902,WO,SK,0,B,74359,0,1,0,0, ,0,0,13,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,3,0,0,0,4,0,4,0,0.0,0.0,0.0,0.0,0.0,1.0
5232,20160902SKWO0,20160902,SK,WO,0,T,75340,0,1,0,0, ,0,3,16,4,4,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0.0,0.0,0.0,1,3,1,0,2,0,4,0,9.0,9.0,0.0,0.0,2.0,0.6666666666666666
5233,20160902SKWO0,20160902,WO,SK,0,B,75342,0,1,0,0, ,0,3,14,6,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.0,0.0,1.5,1,3,0,0,3,0,6,0,9.0,0.0,0.0,0.0,3.0,0.5
5234,20160902SKWO0,20160902,WO,SK,0,B,76350,0,1,0,1,S,0,6,17,7,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.0,0.5,3.0,0,6,1,1,0,0,6,0,0.0,4.5,4.5,1.0,0.5,0.0
5235,20160902SKWO0,20160902,WO,SK,0,B,76430,0,1,0,0, ,0,3,20,4,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,3,1,0,1,0,4,0,0.0,9.0,0.0,0.0,1.0,0.3333333333333333
5236,20160903HHWO0,20160903,WO,HH,0,B,60339,0,1,0,0, ,0,1,7,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
5237,20160903HHWO0,20160903,HH,WO,0,T,60768,0,1,0,1,S,0,3,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,3,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0
5238,20160903HHWO0,20160903,WO,HH,0,B,65320,1,0,0,0, ,0,6,54,13,12,7,2,0,0,0,0,0,1,0,0,0,2,0,1,0,1,5,5,1.5,3.5,4.5,5,6,2,0,7,0,12,1,22.5,9.0,0.0,0.0,3.5,0.6363636363636364
5239,20160903HHWO0,20160903,HH,WO,0,T,66742,0,1,0,0, ,0,4,17,5,5,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,3.0,0.0,0.0,0,4,2,0,1,0,5,0,0.0,13.5,0.0,0.0,0.75,0.3333333333333333
5240,20160903HHWO0,20160903,HH,WO,0,T,71260,0,1,0,0, ,0,3,17,3,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0,3,1,0,1,0,3,0,0.0,9.0,0.0,0.0,1.0,0.5
