G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_HRA_RT,P_AB_CN,P_HIT_CN
20200715HTSS0,20200715,HT,SS,0,T,40,35,4,5,10,0,0,1,0,0,2,0,2,0,1,6,0,0,8,0.272727273,11,3
20200715LGLT0,20200715,LT,LG,0,B,39,37,3,3,12,0,0,3,1,1,0,0,2,0,0,7,0,0,9,0,3,0
20200715LGLT0,20200715,LG,LT,0,T,44,40,9,9,14,3,1,1,0,0,1,0,3,0,0,8,0,0,8,0.411764706,17,7
20200715NCWO0,20200715,WO,NC,0,B,39,32,7,7,10,2,0,1,2,0,0,0,6,0,1,7,1,0,8,0.272727273,11,3
20200715NCWO0,20200715,NC,WO,0,T,37,34,4,4,11,1,1,1,0,0,0,0,2,0,1,3,3,0,6,0.333333333,6,2
20200715SKOB0,20200715,OB,SK,0,B,40,36,7,7,14,4,0,1,2,0,0,1,3,0,0,2,1,0,9,0.266666667,15,4
20200715SKOB0,20200715,SK,OB,0,T,37,35,2,2,10,0,0,0,1,0,0,1,1,0,0,10,0,1,8,0.333333333,6,2
20200716HHKT0,20200716,KT,HH,0,B,34,29,4,4,7,2,0,1,3,0,1,0,4,1,0,5,0,0,6,0.181818182,11,2
20200716HHKT0,20200716,HH,KT,0,T,32,32,1,1,6,0,0,0,0,1,0,0,0,0,0,8,0,0,4,0,2,0
20200716HTSS0,20200716,SS,HT,0,B,44,38,8,8,14,1,0,2,2,2,1,0,5,0,0,5,0,0,10,0.357142857,14,5
20200716HTSS0,20200716,HT,SS,0,T,40,32,7,7,8,2,0,1,0,0,1,0,5,0,2,8,1,1,6,0.3,10,3
20200716LGLT0,20200716,LT,LG,0,B,42,40,15,15,15,3,0,2,0,0,0,0,1,0,1,7,1,0,3,0.571428571,14,8
20200716LGLT0,20200716,LG,LT,0,T,45,38,10,10,16,1,0,1,1,0,0,1,5,1,1,4,3,2,8,0.75,8,6
20200716NCWO0,20200716,WO,NC,0,B,36,35,1,1,7,1,0,0,0,0,0,0,1,0,0,9,0,0,8,0.2,5,1
20200716NCWO0,20200716,NC,WO,0,T,46,40,9,9,14,2,1,1,0,0,0,0,4,0,2,10,1,0,10,0.333333333,15,5
20200716SKOB0,20200716,OB,SK,0,B,35,32,4,4,10,3,0,0,3,1,0,1,2,0,0,6,0,2,7,0.25,12,3
20200716SKOB0,20200716,SK,OB,0,T,37,34,2,2,7,0,0,1,5,0,0,0,3,0,0,6,2,1,8,0,8,0
20200717HHLG0,20200717,LG,HH,0,B,40,32,8,8,10,2,0,3,0,1,0,0,6,0,2,10,0,0,8,0.333333333,9,3
20200717HHLG0,20200717,HH,LG,0,T,32,29,0,0,3,1,0,0,0,0,0,0,3,0,0,9,1,1,5,0,6,0
20200717KTNC0,20200717,NC,KT,0,B,47,41,3,3,8,1,0,0,2,0,0,1,5,0,0,10,2,0,8,0.25,8,2
20200717KTNC0,20200717,KT,NC,0,T,47,44,3,3,9,2,0,0,1,1,0,0,3,0,0,9,0,0,8,0.272727273,11,3
20200717LTSS0,20200717,SS,LT,0,B,47,39,15,15,17,4,0,2,3,0,1,1,6,0,0,5,0,0,8,0.45,20,9
20200717LTSS0,20200717,LT,SS,0,T,42,38,10,10,13,3,0,1,1,0,1,0,3,0,0,5,1,0,5,0.416666667,12,5
20200717OBHT0,20200717,HT,OB,0,B,36,30,3,4,9,3,0,1,0,0,2,0,4,1,0,5,0,0,8,0.142857143,7,1
20200717OBHT0,20200717,OB,HT,0,T,33,31,2,2,7,0,0,0,1,0,0,0,2,0,0,2,2,1,4,0.25,4,1
20200717WOSK0,20200717,SK,WO,0,B,43,35,11,12,13,2,0,2,0,1,0,1,7,0,0,7,0,0,7,0.461538462,13,6
20200717WOSK0,20200717,WO,SK,0,T,47,38,8,9,13,2,0,2,4,0,0,0,8,0,1,10,0,1,11,0.266666667,15,4
20200718HHLG0,20200718,LG,HH,0,B,32,27,2,3,5,0,0,1,1,0,1,0,4,0,0,8,0,1,5,0.142857143,7,1
20200718HHLG0,20200718,HH,LG,0,T,37,32,1,1,8,1,0,0,0,1,0,0,5,0,0,2,3,1,9,0.111111111,9,1
20200718KTNC0,20200718,NC,KT,0,B,40,33,6,6,11,2,0,1,2,0,0,0,7,0,0,3,2,2,10,0.333333333,12,4
20200718KTNC0,20200718,KT,NC,0,T,31,29,1,1,3,0,0,1,0,2,0,0,2,0,0,10,1,0,3,0,1,0
20200718LTSS0,20200718,SS,LT,0,B,40,33,5,5,11,0,0,2,2,1,1,1,4,0,1,5,0,1,11,0.272727273,11,3
20200718LTSS0,20200718,LT,SS,0,T,37,32,2,2,7,1,0,0,1,0,0,0,5,0,0,4,2,2,8,0.222222222,9,2
20200718OBHT0,20200718,HT,OB,0,B,38,33,0,0,9,1,0,0,0,1,0,0,5,0,0,7,2,1,11,0,9,0
20200718OBHT0,20200718,OB,HT,0,T,44,32,6,6,12,2,0,0,0,1,2,2,6,0,2,1,2,0,11,0.428571429,14,6
20200718WOSK0,20200718,SK,WO,0,B,34,32,1,1,5,0,0,1,0,0,0,0,2,0,0,8,0,0,6,0,2,0
20200718WOSK0,20200718,WO,SK,0,T,36,32,4,4,7,1,0,2,3,1,0,0,4,0,0,6,0,0,5,0.166666667,6,1
20200719HHLG0,20200719,LG,HH,0,B,34,32,5,6,7,1,1,1,0,0,0,0,1,0,1,4,0,1,4,0.75,4,3
20200719HHLG0,20200719,HH,LG,0,T,37,34,2,2,8,2,0,0,0,1,0,1,1,1,1,14,0,1,8,0.125,8,1
20200719KTNC0,20200719,NC,KT,0,B,40,36,8,8,12,1,1,1,0,0,0,0,4,0,0,8,1,0,8,0.625,8,5
20200719KTNC0,20200719,KT,NC,0,T,33,32,2,2,5,0,0,1,0,0,0,0,1,0,0,9,0,0,4,0,3,0
20200719LTSS0,20200719,SS,LT,0,B,34,31,1,1,7,0,0,1,2,1,0,0,3,0,0,9,1,0,6,0,5,0
20200719LTSS0,20200719,LT,SS,0,T,31,29,2,2,6,1,0,1,0,0,1,0,1,0,0,7,3,0,2,0,2,0
20200719OBHT0,20200719,HT,OB,0,B,38,32,4,4,8,0,1,0,0,0,0,0,6,0,0,5,1,0,7,0.571428571,7,4
20200719OBHT0,20200719,OB,HT,0,T,41,37,8,8,11,3,0,1,2,1,0,0,2,1,2,4,0,0,6,0.363636364,11,4
20200719WOSK0,20200719,SK,WO,0,B,37,30,3,4,6,0,0,0,0,0,0,0,7,0,0,10,0,0,9,0.25,8,2
20200719WOSK0,20200719,WO,SK,0,T,37,33,3,3,7,0,0,1,1,0,0,0,3,0,1,4,1,0,7,0.333333333,3,1
