,GYEAR,PCODE,NAME,T_ID,POSITION,AGE_VA,MONEY
1691,2018,67762,김성훈,HH,투,20,2700만원
1692,2018,67768,김병현,HH,투,20,2700만원
1693,2018,67828,김성민,WO,투,24,5500만원
1694,2018,67840,남윤성,SK,투,31,2800만원
1695,2018,67863,이원준,SK,투,20,2700만원
1696,2018,67872,로맥,SK,내,33,500000달러
1697,2018,67893,박성한,SK,내,20,2700만원
1698,2018,67935,스크럭스,NC,내,31,700000달러
1699,2018,67944,신진호,NC,포,27,2800만원
1700,2018,67993,이재용,NC,포,19,2700만원
1701,2018,68036,최건,KT,투,19,2700만원
1702,2018,68043,김민,KT,투,19,2700만원
1703,2018,68050,강백호,KT,외,19,2700만원
1704,2018,68067,신병률,KT,투,22,2700만원
1705,2018,68068,박재영,KT,투,19,2700만원
1706,2018,68069,고명성,KT,내,19,2700만원
1707,2018,68092,한두솔,KT,투,21,2700만원
1708,2018,68097,박주현,KT,투,19,2700만원
1709,2018,68100,최현준,LG,내,19,2700만원
1710,2018,68103,가르시아,LG,내,33,800000달러
1711,2018,68119,문성주,LG,외,21,2700만원
1712,2018,68130,김영준,LG,투,19,2700만원
1713,2018,68135,윌슨,LG,투,29,800000달러
1714,2018,68157,이강욱,LG,투,23,2700만원
1715,2018,68159,성동현,LG,투,19,2700만원
1716,2018,68200,김민규,OB,투,19,2700만원
1717,2018,68201,박성모,OB,투,23,2700만원
1718,2018,68204,권민석,OB,내,19,2700만원
1719,2018,68205,전민재,OB,내,19,2700만원
1720,2018,68207,배창현,OB,투,20,2700만원
1721,2018,68208,신현수,OB,투,19,2700만원
1722,2018,68209,정우석,OB,투,19,2700만원
1723,2018,68211,이승민,OB,포,23,2700만원
1724,2018,68220,곽빈,OB,투,19,2700만원
1725,2018,68240,후랭코프,OB,투,30,700000달러
1726,2018,68242,정철원,OB,투,19,2700만원
1727,2018,68244,파레디스,OB,외,30,700000달러
1728,2018,68245,반슬라이크,OB,외,32,300000달러
1729,2018,68249,박신지,OB,투,19,2700만원
1730,2018,68260,현도훈,OB,투,25,2700만원
1731,2018,68302,배현호,WO,포,19,2700만원
1732,2018,68330,예진원,WO,외,19,2700만원
1733,2018,68341,안우진,WO,투,19,2700만원
1734,2018,68345,샌즈,WO,외,31,90000달러
1735,2018,68346,김수환,WO,내,20,2700만원
1736,2018,68362,추재현,WO,외,19,2700만원
1737,2018,68400,보니야,SS,투,28,600000달러
1738,2018,68415,양창섭,SS,투,19,2700만원
1739,2018,68419,최채흥,SS,투,23,2700만원
1740,2018,68435,아델만,SS,투,31,950000달러
1741,2018,68453,김용하,SS,투,19,2700만원
1742,2018,68454,김태우,SS,투,19,2700만원
1743,2018,68463,윤정빈,SS,내,19,2700만원
1744,2018,68466,이태훈,SS,외,23,2700만원
1745,2018,68468,서주원,SS,포,19,2700만원
1746,2018,68504,이호연,LT,내,23,2700만원
1747,2018,68525,한동희,LT,내,19,2700만원
1748,2018,68526,듀브론트,LT,투,31,900000달러
1749,2018,68529,이승헌,LT,투,20,2700만원
1750,2018,68556,정성종,LT,투,23,2700만원
1751,2018,68585,김도규,LT,투,20,2700만원
1752,2018,68589,김동우,LT,투,23,2700만원
1753,2018,68639,하준영,HT,투,19,2700만원
1754,2018,68646,한준수,HT,포,19,2700만원
1755,2018,68659,김유신,HT,투,19,2700만원
1756,2018,68661,윤희영,HT,투,23,2700만원
1757,2018,68669,이원빈,HT,투,19,2700만원
1758,2018,68701,김진욱,HH,투,18,2700만원
1759,2018,68703,박주홍,HH,투,19,2700만원
1760,2018,68707,김민기,HH,내,19,2700만원
1761,2018,68730,호잉,HH,외,29,400000달러
1762,2018,68742,휠러,HH,투,28,475000달러
1763,2018,68743,정은원,HH,내,18,2700만원
1764,2018,68748,샘슨,HH,투,27,400000달러
1765,2018,68794,헤일,HH,투,31,500000달러
1766,2018,68797,이승관,HH,투,19,2700만원
1767,2018,68798,성시헌,HH,투,19,2700만원
1768,2018,68815,산체스,SK,투,29,850000달러
1769,2018,68830,김정우,SK,투,19,2700만원
1770,2018,68848,조성훈,SK,투,19,2700만원
1771,2018,68856,최민준,SK,투,19,2700만원
1772,2018,68868,최준우,SK,내,19,2700만원
1773,2018,68869,전경원,SK,포,19,2700만원
1774,2018,68896,이채호,SK,투,20,2700만원
1775,2018,68900,김영규,NC,투,18,2700만원
1776,2018,68901,이인혁,NC,외,19,2700만원
1777,2018,68904,오영수,NC,내,18,2700만원
1778,2018,68906,김철호,NC,내,20,2700만원
1779,2018,68908,김재균,NC,투,19,2700만원
1780,2018,68909,최보성,NC,내,20,2700만원
1781,2018,68912,김형준,NC,포,19,2700만원
1782,2018,68928,김시훈,NC,투,19,2700만원
1783,2018,68948,왕웨이중,NC,투,26,500000달러
1784,2018,68953,베렛,NC,투,28,100000달러
1785,2018,68968,공수빈,NC,투,24,2700만원
1786,2018,70410,김주찬,HT,내,37,40000만원
1787,2018,70425,배영수,HH,투,37,50000만원
1788,2018,70553,박기혁,KT,내,37,15000만원
1789,2018,70756,이범호,HT,내,37,65000만원
1790,2018,71118,이동현,LG,투,35,60000만원
1791,2018,71184,이성우,SK,포,37,9000만원
1792,2018,71347,장민석,HH,외,36,11000만원
1793,2018,71432,박한이,SS,외,39,25000만원
1794,2018,71552,최준석,NC,내,35,5500만원
1795,2018,71564,이대호,LT,내,36,250000만원
1796,2018,71752,김태균,HH,내,36,140000만원
1797,2018,71837,김강민,SK,외,36,60000만원
1798,2018,71842,정상호,LG,포,36,50000만원
1799,2018,71845,채병용,SK,투,36,30000만원
1800,2018,71848,조동화,SK,외,37,30000만원
1801,2018,72133,박용택,LG,외,39,80000만원
1802,2018,72443,최형우,HT,외,35,150000만원
1803,2018,72447,권혁,HH,투,35,45000만원
1804,2018,72456,손주인,SS,내,35,18000만원
1805,2018,72466,조동찬,SS,내,35,40000만원
1806,2018,72523,고효준,LT,투,35,10000만원
1807,2018,72535,이명우,LT,투,36,10500만원
1808,2018,72546,문규현,LT,내,35,18000만원
1809,2018,72551,이정민,LT,투,39,10000만원
1810,2018,72559,신종길,HT,외,35,7000만원
1811,2018,72860,이대수,SK,내,37,7000만원
1812,2018,72862,윤길현,LT,투,35,50000만원
1813,2018,73113,박경수,KT,내,34,23000만원
1814,2018,73117,우규민,SS,투,33,70000만원
1815,2018,73136,이성열,HH,외,34,25000만원
1816,2018,73153,이대형,KT,외,35,20000만원
1817,2018,73209,나주환,SK,내,34,30000만원
1818,2018,73211,노경은,LT,투,34,10000만원
1819,2018,73213,손시헌,NC,내,38,50000만원
1820,2018,73248,김승회,OB,투,37,10000만원
1821,2018,73306,지석훈,NC,내,34,15000만원
1822,2018,73339,이종욱,NC,외,38,20000만원
1823,2018,73342,이택근,WO,외,38,50000만원
1824,2018,73606,서동욱,HT,내,34,18500만원
1825,2018,73632,임준혁,SK,투,34,9500만원
1826,2018,73738,안영명,HH,투,34,35000만원
1827,2018,73750,윤규진,HH,투,34,21000만원
1828,2018,73801,송은범,HH,투,34,45000만원
1829,2018,74163,이용규,HH,외,33,40000만원
1830,2018,74167,심수창,HH,투,37,20000만원
1831,2018,74206,김재호,OB,내,33,65000만원
1832,2018,74215,윤석민,KT,내,33,31000만원
1833,2018,74339,유한준,KT,외,37,60000만원
1834,2018,74358,조평호,NC,내,33,3500만원
1835,2018,74359,오주원,WO,투,33,15000만원
1836,2018,74454,윤성환,SS,투,37,80000만원
1837,2018,74465,박석민,NC,내,33,75000만원
1838,2018,74513,장원준,OB,투,33,100000만원
1839,2018,74540,강민호,SS,포,33,100000만원
1840,2018,74543,최대성,OB,투,33,3500만원
1841,2018,74605,김주형,HT,내,33,7500만원
1842,2018,74630,박근홍,SS,투,33,8000만원
1843,2018,74729,최진행,HH,외,33,19000만원
1844,2018,74731,송창식,HH,투,33,24000만원
1845,2018,74748,정재원,SK,투,34,4000만원
1846,2018,74823,임훈,LG,외,33,7000만원
1847,2018,74838,윤희상,SK,투,33,13000만원
1848,2018,74846,박정권,SK,내,37,40000만원
1849,2018,74857,정우람,HH,투,33,120000만원
1850,2018,75125,박병호,WO,내,32,150000만원
1851,2018,75138,신재웅,SK,투,36,11000만원
1852,2018,75149,홍성용,KT,투,32,6800만원
1853,2018,75151,정의윤,SK,외,32,30000만원
1854,2018,75250,박정배,SK,투,36,14000만원
1855,2018,75258,금민철,KT,투,32,8000만원
1856,2018,75321,손승락,LT,투,36,70000만원
1857,2018,75334,오재일,OB,내,32,30000만원
1858,2018,75340,전유수,SK,투,32,8500만원
1859,2018,75342,이보근,WO,투,32,14000만원
1860,2018,75537,조정훈,LT,투,33,6100만원
1861,2018,75566,이원석,SS,내,32,30000만원
1862,2018,75620,윤석민,HT,투,32,125000만원
1863,2018,75668,곽정철,HT,투,32,4000만원
1864,2018,75730,윤근영,KT,투,32,4200만원
1865,2018,75808,정근우,HH,내,36,70000만원
1866,2018,75847,최정,SK,내,31,120000만원
1867,2018,75867,김진성,NC,투,33,23000만원
1868,2018,76100,이병규,LT,외,35,9000만원
1869,2018,76118,원종현,NC,투,31,18500만원
1870,2018,76158,최승준,SK,내,30,5600만원
1871,2018,76225,김건국,LT,투,30,2700만원
1872,2018,76232,양의지,OB,포,31,60000만원
1873,2018,76249,민병헌,LT,외,31,100000만원
1874,2018,76267,최주환,OB,내,30,20000만원
1875,2018,76290,김현수,LG,외,30,140000만원
1876,2018,76313,황재균,KT,내,31,120000만원
1877,2018,76329,이현승,OB,투,35,40000만원
1878,2018,76350,김세현,HT,투,31,29000만원
1879,2018,76355,장원삼,SS,투,35,20000만원
1880,2018,76368,유재신,HT,외,31,6500만원
1881,2018,76430,김상수,WO,투,30,16500만원
1882,2018,76455,차우찬,LG,투,31,100000만원
1883,2018,76461,김기태,SS,투,31,4500만원
1884,2018,76509,김문호,LT,외,31,15000만원
1885,2018,76540,배장호,LT,투,31,13000만원
1886,2018,76610,한기주,SS,투,31,6000만원
1887,2018,76639,손영민,HT,투,31,5500만원
1888,2018,76650,진해수,LG,투,32,19000만원
1889,2018,76653,박경태,HT,투,31,4000만원
1890,2018,76720,정범모,NC,포,31,5500만원
1891,2018,76746,김태완,WO,내,34,6000만원
1892,2018,76753,송광민,HH,내,35,24000만원
1893,2018,76757,유원상,NC,투,32,6000만원
1894,2018,76802,김성현,SK,내,31,25000만원
1895,2018,76812,이재원,SK,포,30,35000만원
1896,2018,76849,이명기,HT,외,31,25000만원
1897,2018,76858,박희수,SK,투,35,18500만원
1898,2018,76869,김재현,SK,외,31,5100만원
1899,2018,77147,봉중근,LG,투,38,35000만원
1900,2018,77211,이용찬,OB,투,29,23500만원
1901,2018,77243,허도환,SK,포,34,6800만원
1902,2018,77248,오재원,OB,내,33,55000만원
1903,2018,77263,김강률,OB,투,30,15000만원
1904,2018,77318,장시환,LT,투,31,8500만원
1905,2018,77446,백정현,SS,투,31,15500만원
1906,2018,77452,이동걸,HH,투,35,5400만원
1907,2018,77462,김동욱,KT,내,30,4000만원
1908,2018,77463,채태인,LT,내,36,20000만원
1909,2018,77466,최원제,SS,내,29,3200만원
1910,2018,77532,손아섭,LT,외,30,150000만원
1911,2018,77563,이상화,KT,투,30,10000만원
1912,2018,77564,김민성,WO,내,30,35000만원
1913,2018,77591,송승준,LT,투,38,40000만원
1914,2018,77637,양현종,HT,투,30,230000만원
1915,2018,77648,이호신,HT,외,34,3800만원
1916,2018,77654,이준수,KT,포,30,3000만원
1917,2018,77748,김혁민,HH,투,31,7500만원
1918,2018,77829,김광현,SK,투,30,140000만원
1919,2018,77927,장필준,SS,투,30,14000만원
1920,2018,78135,이형종,LG,외,29,10500만원
1921,2018,78148,정찬헌,LG,투,28,9500만원
1922,2018,78168,서건창,WO,내,29,38000만원
1923,2018,78217,김용의,LG,외,33,9000만원
1924,2018,78224,김재환,OB,외,30,47000만원
1925,2018,78247,홍상삼,OB,투,28,9000만원
1926,2018,78248,고창성,KT,투,34,3500만원
1927,2018,78288,최재훈,HH,포,29,8000만원
1928,2018,78352,임창민,NC,투,33,25000만원
1929,2018,78361,전민수,KT,외,29,5100만원
1930,2018,78366,민태호,NC,투,29,4000만원
1931,2018,78467,이영욱,HT,외,33,6500만원
1932,2018,78513,전준우,LT,외,32,27000만원
1933,2018,78517,하준호,KT,외,29,5700만원
1934,2018,78536,김대우,LT,투,34,2900만원
1935,2018,78548,장성우,KT,포,28,7300만원
1936,2018,78552,강승현,HH,투,33,3700만원
1937,2018,78566,황진수,LT,내,29,6200만원
1938,2018,78603,김선빈,HT,내,29,28000만원
1939,2018,78629,나지완,HT,외,33,60000만원
1940,2018,78643,백용환,HT,포,29,5300만원
1941,2018,78753,김지열,KT,외,30,4000만원
1942,2018,78756,오선진,HH,내,29,8600만원
1943,2018,78813,모창민,NC,내,33,18500만원
1944,2018,78819,백인식,SK,투,31,4000만원
1945,2018,79109,오지환,LG,내,28,29000만원
1946,2018,79113,문선재,LG,외,28,7000만원
1947,2018,79130,강지광,SK,투,28,3000만원
1948,2018,79140,최동환,LG,투,29,6500만원
1949,2018,79150,정주현,LG,외,28,5000만원
1950,2018,79191,배우열,KT,투,32,4700만원
1951,2018,79192,채은성,LG,외,28,11000만원
1952,2018,79198,윤진호,LG,내,32,4200만원
1953,2018,79215,박건우,OB,외,28,37000만원
1954,2018,79222,성영훈,OB,투,28,2700만원
1955,2018,79229,유희관,OB,투,32,50000만원
1956,2018,79231,정수빈,OB,외,28,28000만원
1957,2018,79240,허경민,OB,내,28,26500만원
1958,2018,79290,국해성,OB,외,29,5000만원
1959,2018,79293,오현택,LT,투,33,6000만원
1960,2018,79300,김지수,WO,내,32,6200만원
1961,2018,79334,장영석,WO,내,28,6000만원
1962,2018,79339,전인환,LG,투,28,3500만원
1963,2018,79356,박헌도,LT,외,31,7200만원
1964,2018,79358,강윤구,NC,투,28,8500만원
1965,2018,79364,김종민,NC,포,32,5300만원
1966,2018,79365,박동원,WO,포,28,18000만원
1967,2018,79402,김상수,SS,내,28,24000만원
1968,2018,79440,정인욱,SS,투,28,5700만원
1969,2018,79453,오정복,KT,외,32,7000만원
1970,2018,79456,이지영,SS,포,32,21000만원
1971,2018,79465,배영섭,SS,외,32,13000만원
1972,2018,79530,양종민,OB,내,28,2900만원
1973,2018,79535,허준혁,OB,투,28,7500만원
1974,2018,79545,진명호,LT,투,29,3300만원
1975,2018,79608,안치홍,HT,내,28,32000만원
1976,2018,79617,정용운,HT,투,28,7500만원
1977,2018,79705,김회성,HH,내,33,5800만원
1978,2018,79764,장민재,HH,투,28,7100만원
1979,2018,79791,김동호,SS,투,33,6000만원
1980,2018,79825,여건욱,LG,투,32,4000만원
1981,2018,79847,김태훈,SK,투,28,4000만원
1982,2018,95657,임창용,HT,투,42,50000만원
1983,2018,99445,권오준,SS,투,38,15000만원
1984,2018,99563,김사율,KT,투,38,15000만원
1985,2018,99606,정성훈,HT,내,38,10000만원
1986,2018,99737,박정진,HH,투,42,25000만원
1987,2018,99810,이진영,KT,외,38,40000만원
1988,2019,60100,백창수,HH,외,31,6000만원
1989,2019,60140,신정락,HH,투,32,12000만원
1990,2019,60146,이승현,SS,투,28,7000만원
1991,2019,60181,김지용,LG,투,31,12500만원
1992,2019,60184,김창혁,HH,포,28,3000만원
1993,2019,60263,이재학,NC,투,29,24500만원
1994,2019,60288,김응민,SS,포,28,2900만원
1995,2019,60336,문성현,WO,투,28,5000만원
1996,2019,60337,김대유,KT,투,28,3000만원
1997,2019,60339,김건태,NC,투,28,5700만원
1998,2019,60343,이해창,KT,포,32,6100만원
1999,2019,60523,정훈,LT,외,32,8000만원
2000,2019,60558,오태곤,KT,내,28,8000만원
2001,2019,60559,박시영,LT,투,30,5000만원
2002,2019,60566,이상호,NC,내,30,8000만원
2003,2019,60605,홍재호,HT,내,32,4000만원
2004,2019,60634,임기준,HT,투,28,10000만원
2005,2019,60648,이인행,HT,외,28,3300만원
2006,2019,60757,김경태,HH,투,28,3700만원
2007,2019,60764,김용주,KT,투,28,3100만원
2008,2019,60768,이태양,HH,투,29,15000만원
2009,2019,60805,최윤석,HH,내,32,4200만원
2010,2019,60841,박종훈,SK,투,28,32000만원
2011,2019,60845,문광은,LG,투,32,6000만원
2012,2019,61101,임찬규,LG,투,27,17500만원
2013,2019,61102,유강남,LG,포,27,21000만원
2014,2019,61104,정병곤,OB,내,31,4000만원
2015,2019,61114,김재율,LG,내,30,4800만원
2016,2019,61145,이우찬,LG,투,27,3100만원
2017,2019,61186,이천웅,LG,외,31,15000만원
2018,2019,61197,최영진,SS,내,31,5300만원
2019,2019,61204,김동한,LT,내,31,5000만원
2020,2019,61208,정진호,OB,외,31,11300만원
2021,2019,61214,이현호,OB,투,27,4900만원
2022,2019,61268,양현,WO,투,27,6000만원
2023,2019,61295,강동연,OB,투,27,3400만원
2024,2019,61329,윤지웅,NC,투,31,5800만원
2025,2019,61353,고종욱,SK,외,30,11000만원
2026,2019,61360,김도현,OB,외,27,3000만원
2027,2019,61365,김대우,SS,투,31,9000만원
2028,2019,61396,박정준,OB,투,27,2700만원
2029,2019,61404,김헌곤,SS,외,31,15500만원
2030,2019,61456,윤영삼,WO,투,27,6000만원
2031,2019,61457,임현준,SS,투,31,5500만원
2032,2019,61554,김민하,HH,외,30,3900만원
2033,2019,61565,장국헌,LT,투,28,2700만원
2034,2019,61566,허일,LT,외,27,3000만원
2035,2019,61591,김사훈,LT,포,32,3900만원
2036,2019,61643,홍건희,HT,투,27,5800만원
2037,2019,61652,윤정우,SK,외,31,3000만원
2038,2019,61666,한승혁,HT,투,26,8500만원
2039,2019,61700,강경학,HH,내,27,8800만원
2040,2019,61743,오준혁,SK,외,27,3700만원
2041,2019,61767,문재현,HH,투,27,2700만원
2042,2019,61869,정진기,SK,외,27,8200만원
2043,2019,61895,서진용,SK,투,27,9000만원
2044,2019,61896,최진호,SK,투,27,2700만원
2045,2019,61962,김정후,LG,투,31,3500만원
2046,2019,62025,이원재,NC,내,30,5000만원
2047,2019,62056,정영일,SK,투,31,10000만원
2048,2019,62146,최성훈,LG,투,30,5400만원
2049,2019,62160,신동훈,SK,투,25,4100만원
2050,2019,62164,서상우,LG,내,30,5300만원
2051,2019,62234,류지혁,OB,내,25,12500만원
2052,2019,62242,윤명준,OB,투,30,14500만원
2053,2019,62244,박세혁,OB,포,29,10000만원
2054,2019,62263,변진수,OB,투,26,5000만원
2055,2019,62265,유민상,HT,내,30,4300만원
2056,2019,62294,이동원,OB,투,26,2700만원
2057,2019,62353,박정음,WO,외,30,4500만원
2058,2019,62356,김규민,WO,외,26,5800만원
2059,2019,62360,김동준,WO,투,27,5600만원
2060,2019,62363,한현희,WO,투,26,32000만원
2061,2019,62404,구자욱,SS,외,26,30000만원
2062,2019,62409,박찬도,SS,외,30,5500만원
2063,2019,62415,박해민,SS,외,29,36000만원
2064,2019,62499,이현동,SS,외,26,2900만원
2065,2019,62528,김원중,LT,투,26,10000만원
2066,2019,62537,윤수강,NC,포,29,3200만원
2067,2019,62556,신본기,LT,내,30,16000만원
2068,2019,62558,김준태,LT,포,25,4400만원
2069,2019,62595,정태승,LT,투,31,2800만원
2070,2019,62611,임준섭,HH,투,30,8800만원
2071,2019,62637,박지훈,HT,투,30,3500만원
2072,2019,62648,김윤동,HT,투,26,18000만원
2073,2019,62655,홍성민,LT,투,30,13000만원
2074,2019,62668,윤해진,HT,내,30,3900만원
2075,2019,62698,소사,SK,투,34,170000달러
2076,2019,62700,하주석,HH,내,25,18000만원
2077,2019,62754,임기영,HT,투,26,10000만원
2078,2019,62770,윤승열,HH,내,26,3100만원
2079,2019,62797,양성우,HH,외,30,8500만원
2080,2019,62802,박승욱,KT,내,27,6600만원
2081,2019,62864,김민식,HT,포,30,14000만원
2082,2019,62869,문승원,SK,투,30,18000만원
2083,2019,62884,최항,SK,내,25,11000만원
2084,2019,62893,최정민,HT,내,30,4500만원
2085,2019,62895,한동민,SK,외,30,33000만원
2086,2019,62907,박민우,NC,내,26,38000만원
2087,2019,62908,황윤호,HT,내,26,4000만원
2088,2019,62920,노성호,NC,투,30,4000만원
2089,2019,62921,박헌욱,NC,외,26,3000만원
2090,2019,62925,강진성,NC,외,26,3200만원
2091,2019,62929,이민호,NC,투,26,18500만원
2092,2019,62931,노진혁,NC,내,30,10000만원
2093,2019,62934,김성욱,NC,외,26,13000만원
2094,2019,62937,신재영,WO,투,30,10000만원
2095,2019,62947,나성범,NC,외,30,55000만원
2096,2019,62951,이형범,OB,투,25,5500만원
2097,2019,63088,김진곤,KT,외,32,3300만원
2098,2019,63103,유원석,LG,투,30,2700만원
2099,2019,63104,조근종,KT,투,29,3000만원
2100,2019,63111,류제국,LG,투,36,10000만원
2101,2019,63123,강승호,SK,내,25,9600만원
2102,2019,63145,배재준,LG,투,25,4500만원
2103,2019,63202,장승현,OB,포,25,3000만원
2104,2019,63248,함덕주,OB,투,24,26000만원
2105,2019,63257,김인태,OB,외,25,4000만원
2106,2019,63260,이우성,HT,외,25,4000만원
2107,2019,63292,박종기,OB,투,24,2800만원
2108,2019,63342,조상우,WO,투,25,6000만원
2109,2019,63348,조덕길,WO,투,30,3000만원
2110,2019,63360,장시윤,LG,내,26,3800만원
2111,2019,63440,이흥련,OB,포,30,9000만원
2112,2019,63448,김영환,KT,내,26,3000만원
2113,2019,63450,정현,SK,내,25,5300만원
2114,2019,63512,박진형,LT,투,25,7000만원
2115,2019,63543,구승민,LT,투,29,9500만원
2116,2019,63558,정준혁,LT,외,25,2700만원
2117,2019,63559,백동훈,OB,외,29,3400만원
2118,2019,63593,조홍석,LT,외,29,3600만원
2119,2019,63619,손동욱,WO,투,30,2800만원
2120,2019,63628,고영창,HT,투,30,2900만원
2121,2019,63636,고장혁,HT,내,29,5000만원
2122,2019,63638,박준표,HT,투,27,6500만원
2123,2019,63700,장운호,HH,외,25,4800만원
2124,2019,63703,박한결,HH,내,25,2700만원
2125,2019,63704,노수광,SK,외,29,26500만원
2126,2019,63722,한승택,HT,포,25,6000만원
2127,2019,63749,이충호,HH,투,25,2900만원
2128,2019,63765,김종수,HH,투,25,3000만원
2129,2019,63791,송창현,HH,투,30,3300만원
2130,2019,63895,최민재,SK,외,25,2800만원
2131,2019,63903,유영준,NC,내,25,2700만원
2132,2019,63905,윤대영,LG,내,25,3300만원
2133,2019,63913,최재원,LG,내,29,6000만원
2134,2019,63920,김준완,NC,외,28,8000만원
2135,2019,63936,윤강민,NC,투,29,2700만원
2136,2019,63950,장현식,NC,투,24,8200만원
2137,2019,63959,임정호,NC,투,29,9200만원
2138,2019,63960,이상민,WO,투,29,3700만원
2139,2019,63961,윤호솔,HH,투,25,2700만원
2140,2019,63963,권희동,NC,외,29,14000만원
2141,2019,63991,박진우,NC,투,29,4000만원
2142,2019,64004,김민혁,KT,외,24,3900만원
2143,2019,64006,심우준,KT,내,24,8500만원
2144,2019,64007,문상철,KT,내,28,3100만원
2145,2019,64011,안승한,KT,포,27,2700만원
2146,2019,64012,송민섭,KT,외,28,3300만원
2147,2019,64014,김병희,KT,내,29,2800만원
2148,2019,64021,박세웅,LT,투,24,11000만원
2149,2019,64022,안중열,LT,포,24,5100만원
2150,2019,64029,류희운,KT,투,24,4500만원
2151,2019,64047,조현우,KT,투,25,2800만원
2152,2019,64051,이영준,WO,투,28,2900만원
2153,2019,64086,신성현,OB,내,29,5000만원
2154,2019,64100,박재욱,LG,포,24,3600만원
2155,2019,64117,양원혁,LG,내,28,3200만원
2156,2019,64155,임지섭,LG,투,24,3500만원
2157,2019,64164,류형우,LG,내,24,2700만원
2158,2019,64166,배정대,KT,외,24,3800만원
2159,2019,64213,최용제,OB,포,28,2800만원
2160,2019,64260,김경호,OB,외,24,2700만원
2161,2019,64266,이성곤,SS,외,27,3200만원
2162,2019,64300,김하성,WO,내,24,32000만원
2163,2019,64340,임지열,WO,내,24,2700만원
2164,2019,64346,임병욱,WO,외,24,10000만원
2165,2019,64350,하영민,WO,투,24,4500만원
2166,2019,64407,김호재,SS,내,24,3000만원
2167,2019,64410,백승민,SS,내,29,3700만원
2168,2019,64464,이수민,SS,투,24,2700만원
2169,2019,64468,박계범,SS,내,23,3000만원
2170,2019,64469,송준석,SS,외,25,2900만원
2171,2019,64493,최선호,SS,외,28,4300만원
2172,2019,64499,김재현,SS,내,28,7000만원
2173,2019,64501,배성근,LT,내,24,2700만원
2174,2019,64504,오윤석,LT,내,27,3000만원
2175,2019,64554,문동욱,HH,투,27,2900만원
2176,2019,64560,이창진,HT,내,28,3100만원
2177,2019,64565,이인복,LT,투,28,2800만원
2178,2019,64602,이은총,HT,외,28,3000만원
2179,2019,64615,차명진,HT,투,24,2800만원
2180,2019,64646,박찬호,HT,내,24,4200만원
2181,2019,64657,박준태,HT,외,28,7000만원
2182,2019,64706,이창열,HH,내,28,2900만원
2183,2019,64717,지성준,HH,포,25,5700만원
2184,2019,64718,최영환,LT,투,27,3000만원
2185,2019,64724,박준혁,HH,외,28,3000만원
2186,2019,64759,서균,HH,투,27,5500만원
2187,2019,64760,황영국,HH,투,24,2700만원
2188,2019,64768,조영우,SK,투,24,2900만원
2189,2019,64769,정광운,SS,투,28,2800만원
2190,2019,64793,김민수,SS,포,28,3300만원
2191,2019,64802,조성모,SK,내,27,2700만원
2192,2019,64803,임재현,SK,외,28,3200만원
2193,2019,64805,이승진,SK,투,24,6700만원
2194,2019,64868,조용호,KT,외,30,4000만원
2195,2019,64893,박민호,SK,투,27,4000만원
2196,2019,64906,강민국,KT,내,27,2700만원
2197,2019,64984,김태진,NC,내,24,3300만원
2198,2019,64995,배재환,NC,투,24,4300만원
2199,2019,65042,홍성무,NC,투,26,3000만원
2200,2019,65048,김민수,KT,투,27,3000만원
2201,2019,65056,엄상백,KT,투,23,8000만원
2202,2019,65058,정성곤,KT,투,23,5300만원
2203,2019,65060,주권,KT,투,24,6300만원
2204,2019,65062,김재윤,KT,투,29,10000만원
2205,2019,65064,윤수호,OB,투,27,5000만원
2206,2019,65067,조무근,LT,투,28,3500만원
2207,2019,65109,백승현,LG,내,24,3100만원
2208,2019,65117,이상규,LG,투,23,2700만원
2209,2019,65132,김재성,LG,포,23,2900만원
2210,2019,65136,박지규,LG,내,28,4500만원
2211,2019,65207,신민재,LG,내,23,2700만원
2212,2019,65269,김민혁,OB,내,23,3400만원
2213,2019,65304,김은성,WO,내,26,2700만원
2214,2019,65320,최원태,WO,투,22,27000만원
2215,2019,65343,김택형,SK,투,23,4000만원
2216,2019,65357,송성문,WO,내,23,7500만원
2217,2019,65362,송우현,WO,외,23,2700만원
2218,2019,65398,임규빈,WO,투,28,2700만원
2219,2019,65399,허정협,WO,외,29,4000만원
2220,2019,65462,김기환,SS,외,24,2700만원
2221,2019,65464,최정용,HT,내,23,3600만원
2222,2019,65496,홍정우,SS,투,23,2800만원
2223,2019,65509,차재용,LT,투,23,2700만원
2224,2019,65515,강로한,LT,내,27,2900만원
2225,2019,65516,배제성,KT,투,23,3100만원
2226,2019,65543,린드블럼,OB,투,32,1700000달러
2227,2019,65546,레일리,LT,투,31,1170000달러
2228,2019,65586,전병우,LT,내,27,4000만원
2229,2019,65610,황대인,HT,내,23,3200만원
2230,2019,65616,이민우,HT,투,26,4000만원
2231,2019,65618,황인준,HT,투,28,5700만원
2232,2019,65639,박정수,HT,투,23,3300만원
2233,2019,65643,문경찬,HT,투,27,5500만원
2234,2019,65653,김호령,HT,외,27,8500만원
2235,2019,65665,이준영,HT,투,27,3000만원
2236,2019,65696,김명찬,HT,투,27,3500만원
2237,2019,65764,김민우,HH,투,24,4700만원
2238,2019,65769,김범수,HH,투,24,5800만원
2239,2019,65801,이재관,SK,투,23,2700만원
2240,2019,65827,조한욱,KT,투,23,2700만원
2241,2019,65869,이현석,SK,포,27,2800만원
2242,2019,65898,김웅빈,WO,내,23,3700만원
