,G_ID,GDAY_DS,VISIT_KEY,HOME_KEY,HEADER_NO,GWEEK,STADIUM
1464,20180329SSHT0,20180329,SS,HT,0,목,광주
1465,20180330HTLG0,20180330,HT,LG,0,금,잠실
1466,20180330NCLT0,20180330,NC,LT,0,금,사직
1467,20180330OBKT0,20180330,OB,KT,0,금,수원
1468,20180330SKHH0,20180330,SK,HH,0,금,대전
1469,20180330WOSS0,20180330,WO,SS,0,금,대구
1470,20180331HTLG0,20180331,HT,LG,0,토,잠실
1471,20180331NCLT0,20180331,NC,LT,0,토,사직
1472,20180331OBKT0,20180331,OB,KT,0,토,수원
1473,20180331SKHH0,20180331,SK,HH,0,토,대전
1474,20180331WOSS0,20180331,WO,SS,0,토,대구
1475,20180401HTLG0,20180401,HT,LG,0,일,잠실
1476,20180401NCLT0,20180401,NC,LT,0,일,사직
1477,20180401OBKT0,20180401,OB,KT,0,일,수원
1478,20180401SKHH0,20180401,SK,HH,0,일,대전
1479,20180401WOSS0,20180401,WO,SS,0,일,대구
1480,20180403HTSK0,20180403,HT,SK,0,화,문학
1481,20180403KTWO0,20180403,KT,WO,0,화,고척
1482,20180403LGOB0,20180403,LG,OB,0,화,잠실
1483,20180403LTHH0,20180403,LT,HH,0,화,대전
1484,20180403SSNC0,20180403,SS,NC,0,화,마산
1485,20180404HTSK0,20180404,HT,SK,0,수,문학
1486,20180404KTWO0,20180404,KT,WO,0,수,고척
1487,20180404LGOB0,20180404,LG,OB,0,수,잠실
1488,20180404LTHH0,20180404,LT,HH,0,수,대전
1489,20180404SSNC0,20180404,SS,NC,0,수,마산
1490,20180405KTWO0,20180405,KT,WO,0,목,고척
1491,20180405SSNC0,20180405,SS,NC,0,목,마산
1492,20180406LGLT0,20180406,LG,LT,0,금,사직
1493,20180406WOHT0,20180406,WO,HT,0,금,광주
1494,20180407HHKT0,20180407,HH,KT,0,토,수원
1495,20180407LGLT0,20180407,LG,LT,0,토,사직
1496,20180407NCOB0,20180407,NC,OB,0,토,잠실
1497,20180407SSSK0,20180407,SS,SK,0,토,문학
1498,20180407WOHT0,20180407,WO,HT,0,토,광주
1499,20180408HHKT0,20180408,HH,KT,0,일,수원
1500,20180408LGLT0,20180408,LG,LT,0,일,사직
1501,20180408NCOB0,20180408,NC,OB,0,일,잠실
1502,20180408SSSK0,20180408,SS,SK,0,일,문학
1503,20180408WOHT0,20180408,WO,HT,0,일,광주
1504,20180410HTHH0,20180410,HT,HH,0,화,대전
1505,20180410KTNC0,20180410,KT,NC,0,화,마산
1506,20180410OBSS0,20180410,OB,SS,0,화,대구
1507,20180410SKLG0,20180410,SK,LG,0,화,잠실
1508,20180410WOLT0,20180410,WO,LT,0,화,울산
1509,20180411HTHH0,20180411,HT,HH,0,수,대전
1510,20180411KTNC0,20180411,KT,NC,0,수,마산
1511,20180411OBSS0,20180411,OB,SS,0,수,대구
1512,20180411SKLG0,20180411,SK,LG,0,수,잠실
1513,20180411WOLT0,20180411,WO,LT,0,수,울산
1514,20180412HTHH0,20180412,HT,HH,0,목,대전
1515,20180412KTNC0,20180412,KT,NC,0,목,마산
1516,20180412OBSS0,20180412,OB,SS,0,목,대구
1517,20180412SKLG0,20180412,SK,LG,0,목,잠실
1518,20180412WOLT0,20180412,WO,LT,0,목,울산
1519,20180413KTLG0,20180413,KT,LG,0,금,잠실
1520,20180413LTHT0,20180413,LT,HT,0,금,광주
1521,20180413NCSK0,20180413,NC,SK,0,금,문학
1522,20180413OBWO0,20180413,OB,WO,0,금,고척
1523,20180413SSHH0,20180413,SS,HH,0,금,대전
1524,20180414KTLG0,20180414,KT,LG,0,토,잠실
1525,20180414NCSK0,20180414,NC,SK,0,토,문학
1526,20180414OBWO0,20180414,OB,WO,0,토,고척
1527,20180414SSHH0,20180414,SS,HH,0,토,대전
1528,20180415KTLG0,20180415,KT,LG,0,일,잠실
1529,20180415NCSK0,20180415,NC,SK,0,일,문학
1530,20180415OBWO0,20180415,OB,WO,0,일,고척
1531,20180415SSHH0,20180415,SS,HH,0,일,대전
1532,20180417HHOB0,20180417,HH,OB,0,화,잠실
1533,20180417LGHT0,20180417,LG,HT,0,화,광주
1534,20180417NCWO0,20180417,NC,WO,0,화,고척
1535,20180417SKKT0,20180417,SK,KT,0,화,수원
1536,20180417SSLT0,20180417,SS,LT,0,화,사직
1537,20180418HHOB0,20180418,HH,OB,0,수,잠실
1538,20180418LGHT0,20180418,LG,HT,0,수,광주
1539,20180418NCWO0,20180418,NC,WO,0,수,고척
1540,20180418SKKT0,20180418,SK,KT,0,수,수원
1541,20180418SSLT0,20180418,SS,LT,0,수,사직
1542,20180419HHOB0,20180419,HH,OB,0,목,잠실
1543,20180419LGHT0,20180419,LG,HT,0,목,광주
1544,20180419NCWO0,20180419,NC,WO,0,목,고척
1545,20180419SKKT0,20180419,SK,KT,0,목,수원
1546,20180419SSLT0,20180419,SS,LT,0,목,사직
1547,20180420HTOB0,20180420,HT,OB,0,금,잠실
1548,20180420KTSS0,20180420,KT,SS,0,금,대구
1549,20180420LGNC0,20180420,LG,NC,0,금,마산
1550,20180420SKLT0,20180420,SK,LT,0,금,사직
1551,20180420WOHH0,20180420,WO,HH,0,금,대전
1552,20180421HTOB0,20180421,HT,OB,0,토,잠실
1553,20180421KTSS0,20180421,KT,SS,0,토,대구
1554,20180421LGNC0,20180421,LG,NC,0,토,마산
1555,20180421SKLT0,20180421,SK,LT,0,토,사직
1556,20180421WOHH0,20180421,WO,HH,0,토,대전
1557,20180422HTOB0,20180422,HT,OB,0,일,잠실
1558,20180422KTSS0,20180422,KT,SS,0,일,대구
1559,20180422LGNC0,20180422,LG,NC,0,일,마산
1560,20180422SKLT0,20180422,SK,LT,0,일,사직
1561,20180422WOHH0,20180422,WO,HH,0,일,대전
1562,20180424LTKT0,20180424,LT,KT,0,화,수원
1563,20180424NCSS0,20180424,NC,SS,0,화,대구
1564,20180424OBSK0,20180424,OB,SK,0,화,문학
1565,20180424WOLG0,20180424,WO,LG,0,화,잠실
1566,20180425HHHT0,20180425,HH,HT,0,수,광주
1567,20180425LTKT0,20180425,LT,KT,0,수,수원
1568,20180425NCSS0,20180425,NC,SS,0,수,대구
1569,20180425OBSK0,20180425,OB,SK,0,수,문학
1570,20180425WOLG0,20180425,WO,LG,0,수,잠실
1571,20180426HHHT0,20180426,HH,HT,0,목,광주
1572,20180426LTKT0,20180426,LT,KT,0,목,수원
1573,20180426NCSS0,20180426,NC,SS,0,목,대구
1574,20180426OBSK0,20180426,OB,SK,0,목,문학
1575,20180426WOLG0,20180426,WO,LG,0,목,잠실
1576,20180427HHLT0,20180427,HH,LT,0,금,사직
1577,20180427HTKT0,20180427,HT,KT,0,금,수원
1578,20180427OBNC0,20180427,OB,NC,0,금,마산
1579,20180427SKWO0,20180427,SK,WO,0,금,고척
1580,20180427SSLG0,20180427,SS,LG,0,금,잠실
1581,20180428HHLT0,20180428,HH,LT,0,토,사직
1582,20180428HTKT0,20180428,HT,KT,0,토,수원
1583,20180428OBNC0,20180428,OB,NC,0,토,마산
1584,20180428SKWO0,20180428,SK,WO,0,토,고척
1585,20180428SSLG0,20180428,SS,LG,0,토,잠실
1586,20180429HHLT0,20180429,HH,LT,0,일,사직
1587,20180429HTKT0,20180429,HT,KT,0,일,수원
1588,20180429OBNC0,20180429,OB,NC,0,일,마산
1589,20180429SKWO0,20180429,SK,WO,0,일,고척
1590,20180429SSLG0,20180429,SS,LG,0,일,잠실
1591,20180501HTLT0,20180501,HT,LT,0,화,사직
1592,20180501KTOB0,20180501,KT,OB,0,화,잠실
1593,20180501LGHH0,20180501,LG,HH,0,화,대전
1594,20180501SKSS0,20180501,SK,SS,0,화,대구
1595,20180501WONC0,20180501,WO,NC,0,화,마산
1596,20180502HTLT0,20180502,HT,LT,0,수,사직
1597,20180502LGHH0,20180502,LG,HH,0,수,대전
1598,20180502SKSS0,20180502,SK,SS,0,수,대구
1599,20180502WONC0,20180502,WO,NC,0,수,마산
1600,20180503HTLT0,20180503,HT,LT,0,목,사직
1601,20180503KTOB0,20180503,KT,OB,0,목,잠실
1602,20180503LGHH0,20180503,LG,HH,0,목,대전
1603,20180503SKSS0,20180503,SK,SS,0,목,대구
1604,20180503WONC0,20180503,WO,NC,0,목,마산
1605,20180504HHSS0,20180504,HH,SS,0,금,대구
1606,20180504LTSK0,20180504,LT,SK,0,금,문학
1607,20180504NCHT0,20180504,NC,HT,0,금,광주
1608,20180504OBLG0,20180504,OB,LG,0,금,잠실
1609,20180504WOKT0,20180504,WO,KT,0,금,수원
1610,20180505HHSS0,20180505,HH,SS,0,토,대구
1611,20180505LTSK0,20180505,LT,SK,0,토,문학
1612,20180505NCHT0,20180505,NC,HT,0,토,광주
1613,20180505OBLG0,20180505,OB,LG,0,토,잠실
1614,20180505WOKT0,20180505,WO,KT,0,토,수원
1615,20180506NCHT0,20180506,NC,HT,0,일,광주
1616,20180506OBLG0,20180506,OB,LG,0,일,잠실
1617,20180508HHWO0,20180508,HH,WO,0,화,고척
1618,20180508LTLG0,20180508,LT,LG,0,화,잠실
1619,20180508OBHT0,20180508,OB,HT,0,화,광주
1620,20180508SKNC0,20180508,SK,NC,0,화,마산
1621,20180508SSKT0,20180508,SS,KT,0,화,수원
1622,20180509HHWO0,20180509,HH,WO,0,수,고척
1623,20180509LTLG0,20180509,LT,LG,0,수,잠실
1624,20180509OBHT0,20180509,OB,HT,0,수,광주
1625,20180509SKNC0,20180509,SK,NC,0,수,마산
1626,20180509SSKT0,20180509,SS,KT,0,수,수원
1627,20180510HHWO0,20180510,HH,WO,0,목,고척
1628,20180510LTLG0,20180510,LT,LG,0,목,잠실
1629,20180510OBHT0,20180510,OB,HT,0,목,광주
1630,20180510SKNC0,20180510,SK,NC,0,목,마산
1631,20180510SSKT0,20180510,SS,KT,0,목,수원
1632,20180511HTSS0,20180511,HT,SS,0,금,대구
1633,20180511KTLT0,20180511,KT,LT,0,금,사직
1634,20180511LGSK0,20180511,LG,SK,0,금,문학
1635,20180511NCHH0,20180511,NC,HH,0,금,대전
1636,20180511WOOB0,20180511,WO,OB,0,금,잠실
1637,20180513HTSS0,20180513,HT,SS,0,일,대구
1638,20180513KTLT0,20180513,KT,LT,0,일,사직
1639,20180513LGSK0,20180513,LG,SK,0,일,문학
1640,20180513NCHH0,20180513,NC,HH,0,일,대전
1641,20180513WOOB0,20180513,WO,OB,0,일,잠실
1642,20180515HTWO0,20180515,HT,WO,0,화,고척
1643,20180515KTHH0,20180515,KT,HH,0,화,대전
1644,20180515LGSS0,20180515,LG,SS,0,화,포항
1645,20180515LTNC0,20180515,LT,NC,0,화,마산
1646,20180515SKOB0,20180515,SK,OB,0,화,잠실
1647,20180516HTWO0,20180516,HT,WO,0,수,고척
1648,20180516KTHH0,20180516,KT,HH,0,수,대전
1649,20180516LGSS0,20180516,LG,SS,0,수,포항
1650,20180516SKOB0,20180516,SK,OB,0,수,잠실
1651,20180517HTWO0,20180517,HT,WO,0,목,고척
1652,20180517KTHH0,20180517,KT,HH,0,목,대전
1653,20180517LGSS0,20180517,LG,SS,0,목,포항
1654,20180517LTNC0,20180517,LT,NC,0,목,마산
1655,20180518HHLG0,20180518,HH,LG,0,금,잠실
1656,20180518NCKT0,20180518,NC,KT,0,금,수원
1657,20180518OBLT0,20180518,OB,LT,0,금,사직
1658,20180518SKHT0,20180518,SK,HT,0,금,광주
1659,20180518SSWO0,20180518,SS,WO,0,금,고척
1660,20180519HHLG0,20180519,HH,LG,0,토,잠실
1661,20180519NCKT0,20180519,NC,KT,0,토,수원
1662,20180519OBLT0,20180519,OB,LT,0,토,사직
1663,20180519SKHT0,20180519,SK,HT,0,토,광주
1664,20180519SSWO0,20180519,SS,WO,0,토,고척
1665,20180520HHLG0,20180520,HH,LG,0,일,잠실
1666,20180520NCKT0,20180520,NC,KT,0,일,수원
1667,20180520OBLT0,20180520,OB,LT,0,일,사직
1668,20180520SKHT0,20180520,SK,HT,0,일,광주
1669,20180520SSWO0,20180520,SS,WO,0,일,고척
1670,20180522KTHT0,20180522,KT,HT,0,화,광주
1671,20180522LTSS0,20180522,LT,SS,0,화,대구
1672,20180522NCLG0,20180522,NC,LG,0,화,잠실
1673,20180522OBHH0,20180522,OB,HH,0,화,대전
1674,20180522WOSK0,20180522,WO,SK,0,화,문학
1675,20180523KTHT0,20180523,KT,HT,0,수,광주
1676,20180523LTSS0,20180523,LT,SS,0,수,대구
1677,20180523NCLG0,20180523,NC,LG,0,수,잠실
1678,20180523OBHH0,20180523,OB,HH,0,수,대전
1679,20180523WOSK0,20180523,WO,SK,0,수,문학
1680,20180524KTHT0,20180524,KT,HT,0,목,광주
1681,20180524LTSS0,20180524,LT,SS,0,목,대구
1682,20180524NCLG0,20180524,NC,LG,0,목,잠실
1683,20180524OBHH0,20180524,OB,HH,0,목,대전
1684,20180524WOSK0,20180524,WO,SK,0,목,문학
1685,20180525HHSK0,20180525,HH,SK,0,금,문학
1686,20180525HTNC0,20180525,HT,NC,0,금,마산
1687,20180525LGKT0,20180525,LG,KT,0,금,수원
1688,20180525LTWO0,20180525,LT,WO,0,금,고척
1689,20180525SSOB0,20180525,SS,OB,0,금,잠실
1690,20180526HHSK0,20180526,HH,SK,0,토,문학
1691,20180526HTNC0,20180526,HT,NC,0,토,마산
1692,20180526LGKT0,20180526,LG,KT,0,토,수원
1693,20180526LTWO0,20180526,LT,WO,0,토,고척
1694,20180526SSOB0,20180526,SS,OB,0,토,잠실
1695,20180527HHSK0,20180527,HH,SK,0,일,문학
1696,20180527HTNC0,20180527,HT,NC,0,일,마산
1697,20180527LGKT0,20180527,LG,KT,0,일,수원
1698,20180527LTWO0,20180527,LT,WO,0,일,고척
1699,20180527SSOB0,20180527,SS,OB,0,일,잠실
1700,20180529KTSS0,20180529,KT,SS,0,화,대구
1701,20180529LGLT0,20180529,LG,LT,0,화,사직
1702,20180529NCHH0,20180529,NC,HH,0,화,대전
1703,20180529WOHT0,20180529,WO,HT,0,화,광주
1704,20180530KTSS0,20180530,KT,SS,0,수,대구
1705,20180530LGLT0,20180530,LG,LT,0,수,사직
1706,20180530NCHH0,20180530,NC,HH,0,수,대전
1707,20180530SKOB0,20180530,SK,OB,0,수,잠실
1708,20180530WOHT0,20180530,WO,HT,0,수,광주
1709,20180531KTSS0,20180531,KT,SS,0,목,대구
1710,20180531LGLT0,20180531,LG,LT,0,목,사직
1711,20180531NCHH0,20180531,NC,HH,0,목,대전
1712,20180531SKOB0,20180531,SK,OB,0,목,잠실
1713,20180531WOHT0,20180531,WO,HT,0,목,광주
1714,20180601HHLT0,20180601,HH,LT,0,금,사직
1715,20180601KTSK0,20180601,KT,SK,0,금,문학
1716,20180601OBHT0,20180601,OB,HT,0,금,광주
1717,20180601SSNC0,20180601,SS,NC,0,금,마산
1718,20180601WOLG0,20180601,WO,LG,0,금,잠실
1719,20180602HHLT0,20180602,HH,LT,0,토,사직
1720,20180602KTSK0,20180602,KT,SK,0,토,문학
1721,20180602OBHT0,20180602,OB,HT,0,토,광주
1722,20180602SSNC0,20180602,SS,NC,0,토,마산
1723,20180602WOLG0,20180602,WO,LG,0,토,잠실
1724,20180603HHLT0,20180603,HH,LT,0,일,사직
1725,20180603KTSK0,20180603,KT,SK,0,일,문학
1726,20180603OBHT0,20180603,OB,HT,0,일,광주
1727,20180603SSNC0,20180603,SS,NC,0,일,마산
1728,20180603WOLG0,20180603,WO,LG,0,일,잠실
1729,20180605HHLG0,20180605,HH,LG,0,화,잠실
1730,20180605HTKT0,20180605,HT,KT,0,화,수원
1731,20180605LTNC0,20180605,LT,NC,0,화,마산
1732,20180605OBWO0,20180605,OB,WO,0,화,고척
1733,20180605SSSK0,20180605,SS,SK,0,화,문학
1734,20180606HHLG0,20180606,HH,LG,0,수,잠실
1735,20180606HTKT0,20180606,HT,KT,0,수,수원
1736,20180606LTNC0,20180606,LT,NC,0,수,마산
1737,20180606OBWO0,20180606,OB,WO,0,수,고척
1738,20180606SSSK0,20180606,SS,SK,0,수,문학
1739,20180607HHLG0,20180607,HH,LG,0,목,잠실
1740,20180607HTKT0,20180607,HT,KT,0,목,수원
1741,20180607LTNC0,20180607,LT,NC,0,목,마산
1742,20180607OBWO0,20180607,OB,WO,0,목,고척
1743,20180607SSSK0,20180607,SS,SK,0,목,문학
1744,20180608HTLT0,20180608,HT,LT,0,금,사직
1745,20180608LGSS0,20180608,LG,SS,0,금,대구
1746,20180608NCOB0,20180608,NC,OB,0,금,잠실
1747,20180608SKHH0,20180608,SK,HH,0,금,대전
1748,20180608WOKT0,20180608,WO,KT,0,금,수원
1749,20180609HTLT0,20180609,HT,LT,0,토,사직
1750,20180609LGSS0,20180609,LG,SS,0,토,대구
1751,20180609NCOB0,20180609,NC,OB,0,토,잠실
1752,20180609SKHH0,20180609,SK,HH,0,토,대전
1753,20180609WOKT0,20180609,WO,KT,0,토,수원
1754,20180610LGSS0,20180610,LG,SS,0,일,대구
1755,20180610NCOB0,20180610,NC,OB,0,일,잠실
1756,20180610SKHH0,20180610,SK,HH,0,일,대전
1757,20180610WOKT0,20180610,WO,KT,0,일,수원
1758,20180612HHWO0,20180612,HH,WO,0,화,고척
1759,20180612KTOB0,20180612,KT,OB,0,화,잠실
1760,20180612LGNC0,20180612,LG,NC,0,화,마산
1761,20180612SKHT0,20180612,SK,HT,0,화,광주
1762,20180612SSLT0,20180612,SS,LT,0,화,사직
1763,20180613HHWO0,20180613,HH,WO,0,수,고척
1764,20180613KTOB0,20180613,KT,OB,0,수,잠실
1765,20180613LGNC0,20180613,LG,NC,0,수,마산
1766,20180613SKHT0,20180613,SK,HT,0,수,광주
1767,20180613SSLT0,20180613,SS,LT,0,수,사직
1768,20180614HHWO0,20180614,HH,WO,0,목,고척
1769,20180614KTOB0,20180614,KT,OB,0,목,잠실
1770,20180614LGNC0,20180614,LG,NC,0,목,마산
1771,20180614SKHT0,20180614,SK,HT,0,목,광주
1772,20180614SSLT0,20180614,SS,LT,0,목,사직
1773,20180615HTLG0,20180615,HT,LG,0,금,잠실
1774,20180615KTNC0,20180615,KT,NC,0,금,마산
1775,20180615LTSK0,20180615,LT,SK,0,금,문학
1776,20180615OBHH0,20180615,OB,HH,0,금,대전
1777,20180615SSWO0,20180615,SS,WO,0,금,고척
1778,20180616HTLG0,20180616,HT,LG,0,토,잠실
1779,20180616KTNC0,20180616,KT,NC,0,토,마산
1780,20180616LTSK0,20180616,LT,SK,0,토,문학
1781,20180616OBHH0,20180616,OB,HH,0,토,대전
1782,20180616SSWO0,20180616,SS,WO,0,토,고척
1783,20180617HTLG0,20180617,HT,LG,0,일,잠실
1784,20180617KTNC0,20180617,KT,NC,0,일,마산
1785,20180617LTSK0,20180617,LT,SK,0,일,문학
1786,20180617OBHH0,20180617,OB,HH,0,일,대전
1787,20180617SSWO0,20180617,SS,WO,0,일,고척
1788,20180619LGHH0,20180619,LG,HH,0,화,청주
1789,20180619LTKT0,20180619,LT,KT,0,화,수원
1790,20180619SKSS0,20180619,SK,SS,0,화,대구
1791,20180619WOOB0,20180619,WO,OB,0,화,잠실
1792,20180620LGHH0,20180620,LG,HH,0,수,청주
1793,20180620LTKT0,20180620,LT,KT,0,수,수원
1794,20180620NCHT0,20180620,NC,HT,0,수,광주
1795,20180620SKSS0,20180620,SK,SS,0,수,대구
1796,20180620WOOB0,20180620,WO,OB,0,수,잠실
1797,20180621LGHH0,20180621,LG,HH,0,목,청주
1798,20180621LTKT0,20180621,LT,KT,0,목,수원
1799,20180621NCHT0,20180621,NC,HT,0,목,광주
1800,20180621SKSS0,20180621,SK,SS,0,목,대구
1801,20180621WOOB0,20180621,WO,OB,0,목,잠실
1802,20180622HHNC0,20180622,HH,NC,0,금,마산
1803,20180622HTWO0,20180622,HT,WO,0,금,고척
1804,20180622LTLG0,20180622,LT,LG,0,금,잠실
1805,20180622OBSS0,20180622,OB,SS,0,금,대구
1806,20180622SKKT0,20180622,SK,KT,0,금,수원
1807,20180623HHNC0,20180623,HH,NC,0,토,마산
1808,20180623HTWO0,20180623,HT,WO,0,토,고척
1809,20180623LTLG0,20180623,LT,LG,0,토,잠실
1810,20180623OBSS0,20180623,OB,SS,0,토,대구
1811,20180623SKKT0,20180623,SK,KT,0,토,수원
1812,20180624HHNC0,20180624,HH,NC,0,일,마산
1813,20180624HTWO0,20180624,HT,WO,0,일,고척
1814,20180624LTLG0,20180624,LT,LG,0,일,잠실
1815,20180624OBSS0,20180624,OB,SS,0,일,대구
1816,20180624SKKT0,20180624,SK,KT,0,일,수원
1817,20180626OBNC0,20180626,OB,NC,0,화,마산
1818,20180626SSHH0,20180626,SS,HH,0,화,대전
1819,20180626WOLT0,20180626,WO,LT,0,화,사직
1820,20180627HTSK0,20180627,HT,SK,0,수,문학
1821,20180627KTLG0,20180627,KT,LG,0,수,잠실
1822,20180627OBNC0,20180627,OB,NC,0,수,마산
1823,20180627SSHH0,20180627,SS,HH,0,수,대전
1824,20180627WOLT0,20180627,WO,LT,0,수,사직
1825,20180628OBNC0,20180628,OB,NC,0,목,마산
1826,20180628SSHH0,20180628,SS,HH,0,목,대전
1827,20180628WOLT0,20180628,WO,LT,0,목,사직
1828,20180629HTOB0,20180629,HT,OB,0,금,잠실
1829,20180629LGSK0,20180629,LG,SK,0,금,문학
1830,20180629LTHH0,20180629,LT,HH,0,금,대전
1831,20180629NCKT0,20180629,NC,KT,0,금,수원
1832,20180629WOSS0,20180629,WO,SS,0,금,대구
1833,20180630HTOB0,20180630,HT,OB,0,토,잠실
1834,20180630LGSK0,20180630,LG,SK,0,토,문학
1835,20180630LTHH0,20180630,LT,HH,0,토,대전
1836,20180630NCKT0,20180630,NC,KT,0,토,수원
1837,20180701WOSS0,20180701,WO,SS,0,일,대구
1838,20180703HHHT0,20180703,HH,HT,0,화,광주
1839,20180703NCLG0,20180703,NC,LG,0,화,잠실
1840,20180703SKWO0,20180703,SK,WO,0,화,고척
1841,20180704HHHT0,20180704,HH,HT,0,수,광주
1842,20180704NCLG0,20180704,NC,LG,0,수,잠실
1843,20180704OBLT0,20180704,OB,LT,0,수,사직
1844,20180704SKWO0,20180704,SK,WO,0,수,고척
1845,20180704SSKT0,20180704,SS,KT,0,수,수원
1846,20180705HHHT0,20180705,HH,HT,0,목,광주
1847,20180705NCLG0,20180705,NC,LG,0,목,잠실
1848,20180705OBLT0,20180705,OB,LT,0,목,사직
1849,20180705SKWO0,20180705,SK,WO,0,목,고척
1850,20180705SSKT0,20180705,SS,KT,0,목,수원
1851,20180706HHSK0,20180706,HH,SK,0,금,문학
1852,20180706KTLT0,20180706,KT,LT,0,금,사직
1853,20180706LGHT0,20180706,LG,HT,0,금,광주
1854,20180706NCWO0,20180706,NC,WO,0,금,고척
1855,20180706SSOB0,20180706,SS,OB,0,금,잠실
1856,20180707HHSK0,20180707,HH,SK,0,토,문학
1857,20180707KTLT0,20180707,KT,LT,0,토,사직
1858,20180707LGHT0,20180707,LG,HT,0,토,광주
1859,20180707NCWO0,20180707,NC,WO,0,토,고척
1860,20180707SSOB0,20180707,SS,OB,0,토,잠실
1861,20180708HHSK0,20180708,HH,SK,0,일,문학
1862,20180708KTLT0,20180708,KT,LT,0,일,사직
1863,20180708LGHT0,20180708,LG,HT,0,일,광주
1864,20180708NCWO0,20180708,NC,WO,0,일,고척
1865,20180708SSOB0,20180708,SS,OB,0,일,잠실
1866,20180710HTNC0,20180710,HT,NC,0,화,마산
1867,20180710LTSS0,20180710,LT,SS,0,화,포항
1868,20180710OBKT0,20180710,OB,KT,0,화,수원
1869,20180710SKLG0,20180710,SK,LG,0,화,잠실
1870,20180710WOHH0,20180710,WO,HH,0,화,대전
1871,20180711HTNC0,20180711,HT,NC,0,수,마산
1872,20180711LTSS0,20180711,LT,SS,0,수,포항
1873,20180711OBKT0,20180711,OB,KT,0,수,수원
1874,20180711SKLG0,20180711,SK,LG,0,수,잠실
1875,20180711WOHH0,20180711,WO,HH,0,수,대전
1876,20180712HTNC0,20180712,HT,NC,0,목,마산
1877,20180712LTSS0,20180712,LT,SS,0,목,포항
1878,20180712OBKT0,20180712,OB,KT,0,목,수원
1879,20180712SKLG0,20180712,SK,LG,0,목,잠실
1880,20180712WOHH0,20180712,WO,HH,0,목,대전
1881,20180717HHKT0,20180717,HH,KT,0,화,수원
1882,20180717LGWO0,20180717,LG,WO,0,화,고척
1883,20180717LTOB0,20180717,LT,OB,0,화,잠실
1884,20180717NCSK0,20180717,NC,SK,0,화,문학
1885,20180717SSHT0,20180717,SS,HT,0,화,광주
1886,20180718HHKT0,20180718,HH,KT,0,수,수원
1887,20180718LGWO0,20180718,LG,WO,0,수,고척
1888,20180718LTOB0,20180718,LT,OB,0,수,잠실
1889,20180718NCSK0,20180718,NC,SK,0,수,문학
1890,20180718SSHT0,20180718,SS,HT,0,수,광주
1891,20180719HHKT0,20180719,HH,KT,0,목,수원
1892,20180719LGWO0,20180719,LG,WO,0,목,고척
1893,20180719LTOB0,20180719,LT,OB,0,목,잠실
1894,20180719NCSK0,20180719,NC,SK,0,목,문학
1895,20180719SSHT0,20180719,SS,HT,0,목,광주
1896,20180720HHSS0,20180720,HH,SS,0,금,대구
1897,20180720KTHT0,20180720,KT,HT,0,금,광주
1898,20180720OBLG0,20180720,OB,LG,0,금,잠실
1899,20180720SKLT0,20180720,SK,LT,0,금,사직
1900,20180720WONC0,20180720,WO,NC,0,금,마산
1901,20180721HHSS0,20180721,HH,SS,0,토,대구
1902,20180721KTHT0,20180721,KT,HT,0,토,광주
1903,20180721OBLG0,20180721,OB,LG,0,토,잠실
1904,20180721SKLT0,20180721,SK,LT,0,토,사직
1905,20180721WONC0,20180721,WO,NC,0,토,마산
1906,20180722HHSS0,20180722,HH,SS,0,일,대구
1907,20180722KTHT0,20180722,KT,HT,0,일,광주
1908,20180722OBLG0,20180722,OB,LG,0,일,잠실
1909,20180722SKLT0,20180722,SK,LT,0,일,사직
1910,20180722WONC0,20180722,WO,NC,0,일,마산
1911,20180724HTHH0,20180724,HT,HH,0,화,대전
1912,20180724KTWO0,20180724,KT,WO,0,화,고척
1913,20180724NCLT0,20180724,NC,LT,0,화,사직
1914,20180724OBSK0,20180724,OB,SK,0,화,문학
1915,20180724SSLG0,20180724,SS,LG,0,화,잠실
1916,20180725HTHH0,20180725,HT,HH,0,수,대전
1917,20180725KTWO0,20180725,KT,WO,0,수,고척
1918,20180725NCLT0,20180725,NC,LT,0,수,사직
1919,20180725OBSK0,20180725,OB,SK,0,수,문학
1920,20180725SSLG0,20180725,SS,LG,0,수,잠실
1921,20180726HTHH0,20180726,HT,HH,0,목,대전
1922,20180726KTWO0,20180726,KT,WO,0,목,고척
1923,20180726NCLT0,20180726,NC,LT,0,목,사직
1924,20180726OBSK0,20180726,OB,SK,0,목,문학
1925,20180726SSLG0,20180726,SS,LG,0,목,잠실
1926,20180727HHOB0,20180727,HH,OB,0,금,잠실
1927,20180727HTSS0,20180727,HT,SS,0,금,대구
1928,20180727LGKT0,20180727,LG,KT,0,금,수원
1929,20180727LTWO0,20180727,LT,WO,0,금,고척
1930,20180727SKNC0,20180727,SK,NC,0,금,마산
1931,20180728HHOB0,20180728,HH,OB,0,토,잠실
1932,20180728HTSS0,20180728,HT,SS,0,토,대구
1933,20180728LGKT0,20180728,LG,KT,0,토,수원
1934,20180728LTWO0,20180728,LT,WO,0,토,고척
1935,20180728SKNC0,20180728,SK,NC,0,토,마산
1936,20180729HHOB0,20180729,HH,OB,0,일,잠실
1937,20180729HTSS0,20180729,HT,SS,0,일,대구
1938,20180729LGKT0,20180729,LG,KT,0,일,수원
1939,20180729LTWO0,20180729,LT,WO,0,일,고척
1940,20180729SKNC0,20180729,SK,NC,0,일,마산
1941,20180731KTHH0,20180731,KT,HH,0,화,대전
