,G_ID,GDAY_DS,T_ID,VS_T_ID,HEADER_NO,TB_SC,CG_CK,WLS,HOLD,INN2,BF,PA,AB,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,WP,BK,ERR,R,ER,P_WHIP_RT,P2_WHIP_RT,CB_WHIP_RT
5917,20200523HTSK0,20200523,HT,SK,0,T,0,W,1,27,151,36,32,9,1,0,1,0,0,0,0,3,0,1,8,2,1,0,0,3,3,1.0,1.0,1.333333333
5918,20200523KTLG0,20200523,LG,KT,0,B,0,L,0,27,155,38,36,10,0,1,2,0,1,0,1,1,0,0,5,0,0,0,0,6,6,1.2,2.076923077,2.5
5919,20200523KTLG0,20200523,KT,LG,0,T,0,W,0,27,171,40,32,7,0,0,0,1,0,0,0,8,0,0,3,2,0,0,0,2,2,1.0,1.8,0.214285714
5920,20200523OBSS0,20200523,SS,OB,0,B,0,L,0,27,153,45,37,13,3,0,3,0,1,0,2,5,0,1,9,0,0,0,0,10,10,2.5714285709999998,2.307692308,2.625
5921,20200523OBSS0,20200523,OB,SS,0,T,0,W,0,27,168,41,37,10,4,0,4,0,0,0,1,2,0,1,5,0,0,0,0,6,5,0.5,1.0,2.25
5922,20200523WOLT0,20200523,LT,WO,0,B,0,L,0,27,185,46,43,15,4,0,4,0,0,0,0,3,0,0,12,0,2,0,0,12,12,3.428571429,3.0,2.625
5923,20200523WOLT0,20200523,WO,LT,0,T,0,W,0,27,151,40,35,8,4,0,0,0,0,0,1,4,0,0,6,0,1,0,0,4,3,0.9,1.285714286,1.2
5924,20200524HHNC0,20200524,NC,HH,0,B,0,W,2,27,158,39,33,7,2,0,1,0,0,0,1,4,0,1,6,0,1,0,0,5,5,1.285714286,0.947368421,0.9
5925,20200524HHNC0,20200524,HH,NC,0,T,0,L,0,24,159,44,35,13,2,0,1,1,0,2,1,5,0,1,10,0,0,0,1,10,8,2.25,2.823529412,2.625
5926,20200524HTSK0,20200524,SK,HT,0,B,0,W,1,36,194,53,50,15,2,0,0,0,1,0,0,3,0,0,6,1,1,0,0,3,1,2.0,1.5,3.375
5927,20200524HTSK0,20200524,HT,SK,0,T,0,L,0,35,164,46,41,8,0,1,0,0,0,1,0,3,0,1,4,2,0,0,0,4,2,0.857142857,0.942857143,1.0909090909999999
5928,20200524KTLG0,20200524,LG,KT,0,B,0,W,0,27,155,42,37,10,2,0,0,1,0,2,0,3,0,0,10,0,0,0,1,7,4,2.4,1.263157895,1.2
5929,20200524KTLG0,20200524,KT,LG,0,T,0,L,1,25,139,40,33,10,1,0,1,2,0,0,0,6,0,1,5,1,0,0,0,9,9,2.0,2.0625,1.875
5930,20200524OBSS0,20200524,SS,OB,0,B,0,W,0,27,134,36,35,11,1,0,0,0,0,0,0,0,0,1,8,3,0,0,0,0,0,0.0,1.4,1.0
5931,20200524OBSS0,20200524,OB,SS,0,T,0,L,0,24,172,45,34,15,6,0,0,1,1,2,1,7,0,1,8,0,1,0,0,13,13,3.0,2.307692308,2.0
5932,20200524WOLT0,20200524,LT,WO,0,B,0,W,2,27,149,34,29,4,0,0,0,1,0,0,0,5,0,0,5,2,0,0,0,0,0,2.0,1.0,0.545454545
5933,20200524WOLT0,20200524,WO,LT,0,T,0,L,0,24,116,34,33,9,3,0,0,2,0,0,0,0,0,1,3,0,0,0,0,2,2,0.75,1.125,1.5
5934,20200526HTKT0,20200526,KT,HT,0,B,0,L,0,27,165,44,35,12,1,0,0,0,0,1,1,6,0,1,5,1,0,0,0,4,4,1.615384615,2.333333333,3.0
5935,20200526HTKT0,20200526,HT,KT,0,T,0,W,1,27,134,33,31,4,0,0,0,1,0,0,0,1,0,1,14,1,0,0,0,1,0,0.0,0.5,1.125
5936,20200526LGHH0,20200526,HH,LG,0,B,0,L,0,27,154,38,35,9,0,1,2,0,0,0,0,3,0,0,10,2,0,0,0,3,3,2.0,1.44,1.333333333
5937,20200526LGHH0,20200526,LG,HH,0,T,0,W,2,27,126,30,28,3,0,0,0,0,0,0,0,2,0,0,3,2,1,0,0,0,0,0.0,0.625,1.285714286
5938,20200526SKOB0,20200526,OB,SK,0,B,0,W,0,27,132,37,32,7,0,0,0,0,0,1,0,4,1,0,7,1,1,0,0,4,4,1.0,1.08,2.142857143
5939,20200526SKOB0,20200526,SK,OB,0,T,0,L,0,24,133,32,26,4,1,1,0,0,0,1,2,3,0,0,9,0,0,0,0,6,1,1.5,0.913043478,0.6
5940,20200526SSLT0,20200526,LT,SS,0,B,0,W,0,27,122,33,29,4,1,0,0,3,0,0,0,4,0,0,9,1,0,0,0,0,0,0.375,0.8888888890000001,1.0
5941,20200526SSLT0,20200526,SS,LT,0,T,0,L,0,24,122,33,30,6,2,0,0,0,0,0,0,3,0,0,6,0,0,0,1,1,1,0.9,1.125,2.142857143
5942,20200526WONC0,20200526,NC,WO,0,B,0,W,1,27,151,38,32,5,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,2,2,1.5,1.125,1.5
5943,20200526WONC0,20200526,WO,NC,0,T,0,L,0,24,131,35,28,8,4,0,1,1,0,2,1,3,0,1,4,1,1,0,0,7,7,2.0,3.857142857,1.714285714
5944,20200527HTKT0,20200527,KT,HT,0,B,0,W,0,27,132,35,31,5,0,0,0,0,0,0,0,3,0,1,8,1,0,0,0,0,0,0.0,0.75,1.125
5945,20200527HTKT0,20200527,HT,KT,0,T,0,L,0,24,146,34,30,9,3,1,0,0,1,1,1,2,0,0,6,1,1,0,0,5,5,0.857142857,1.9090909090000001,2.5714285709999998
5946,20200527LGHH0,20200527,HH,LG,0,B,0,L,0,27,183,50,46,19,4,1,5,1,0,0,0,3,0,1,6,0,0,0,1,15,15,3.0,3.0,2.1
5947,20200527LGHH0,20200527,LG,HH,0,T,0,W,0,27,123,36,34,10,2,0,2,1,1,0,1,1,0,0,9,2,0,0,0,4,4,0.0,1.0,0.23076923100000002
5948,20200527SKOB0,20200527,OB,SK,0,B,0,W,0,27,138,37,31,6,1,1,0,0,0,0,1,5,0,0,6,0,0,0,0,2,2,2.4,1.263157895,4.2
5949,20200527SKOB0,20200527,SK,OB,0,T,0,L,0,24,137,34,31,7,1,0,0,1,1,0,1,1,0,1,3,0,0,0,0,4,4,1.0,1.411764706,1.714285714
5950,20200527SSLT0,20200527,LT,SS,0,B,0,L,0,27,201,51,34,11,4,0,2,0,1,0,3,11,0,3,5,0,2,0,0,11,11,2.076923077,1.846153846,2.1
5951,20200527SSLT0,20200527,SS,LT,0,T,0,W,0,27,126,34,33,5,0,0,0,0,0,0,0,1,0,0,7,0,1,0,0,1,0,1.0,0.75,1.5
5952,20200527WONC0,20200527,NC,WO,0,B,0,W,0,27,151,40,36,11,1,0,1,0,0,0,0,4,0,0,9,2,1,0,0,3,3,1.2,1.6,1.5
5953,20200527WONC0,20200527,WO,NC,0,T,0,L,0,24,151,40,35,13,0,0,3,0,0,0,0,4,0,1,5,2,1,1,0,10,9,2.0,2.5714285709999998,3.5
5954,20200528HTKT0,20200528,KT,HT,0,B,0,W,2,27,151,38,33,9,1,0,2,1,0,1,0,4,0,0,6,2,0,0,0,5,5,1.0,1.32,2.25
5955,20200528HTKT0,20200528,HT,KT,0,T,0,L,0,24,135,39,36,12,1,0,0,0,1,0,0,3,0,0,6,0,0,0,0,6,6,3.0,2.045454545,2.142857143
5956,20200528LGHH0,20200528,HH,LG,0,B,0,L,0,27,144,38,37,13,3,0,0,0,2,1,0,0,0,0,4,1,0,0,0,3,3,0.9,2.454545455,3.0
5957,20200528LGHH0,20200528,LG,HH,0,T,0,W,2,27,134,34,31,5,1,0,0,0,0,0,0,3,0,0,13,2,1,0,0,0,0,0.333333333,1.6666666669999999,0.9
5958,20200528SKOB0,20200528,OB,SK,0,B,0,L,0,27,161,41,38,11,3,0,1,1,1,0,0,3,1,0,4,0,1,0,0,6,6,1.6666666669999999,2.2,1.5
5959,20200528SKOB0,20200528,SK,OB,0,T,0,W,1,27,108,30,27,3,1,1,0,0,0,0,0,3,0,0,5,3,0,0,0,1,1,6.0,0.0,0.3
5960,20200528SSLT0,20200528,LT,SS,0,B,0,L,0,27,152,37,34,7,4,0,0,2,0,0,0,3,0,0,9,0,1,0,0,3,3,0.75,1.35,1.0
5961,20200528SSLT0,20200528,SS,LT,0,T,0,W,2,27,163,39,32,5,2,0,0,1,0,0,0,6,0,1,6,0,0,0,0,1,1,1.2,1.263157895,2.5714285709999998
5962,20200528WONC0,20200528,NC,WO,0,B,0,W,1,27,171,43,40,15,1,0,2,0,0,0,0,2,0,1,4,2,0,1,0,6,6,0.9,2.142857143,2.625
5963,20200528WONC0,20200528,WO,NC,0,T,0,L,1,24,157,38,37,13,1,1,4,0,0,0,0,1,0,0,6,0,1,0,0,9,9,3.0,1.65,2.142857143
5964,20200529HHSK0,20200529,SK,HH,0,B,0,W,0,27,172,41,37,13,3,0,1,1,0,0,0,3,0,1,6,1,1,0,0,6,6,2.333333333,1.5,1.0
5965,20200529HHSK0,20200529,HH,SK,0,T,0,L,0,24,167,38,34,11,0,0,3,1,0,0,1,3,0,0,8,0,0,0,0,8,7,2.25,2.25,3.0
5966,20200529KTWO0,20200529,WO,KT,0,B,0,W,0,27,134,36,35,8,1,0,0,0,0,0,0,1,0,0,12,1,1,0,1,1,0,0.333333333,0.857142857,1.0
5967,20200529KTWO0,20200529,KT,WO,0,T,0,L,0,24,152,40,31,7,1,0,0,0,0,0,1,5,0,3,4,0,1,0,0,5,4,1.153846154,1.736842105,4.2
5968,20200529LGHT0,20200529,HT,LG,0,B,0,L,0,27,168,37,33,10,1,0,2,0,2,1,0,3,1,0,5,1,1,1,0,6,6,2.25,1.173913043,3.0
5969,20200529LGHT0,20200529,LG,HT,0,T,0,W,1,27,143,36,34,7,1,0,2,0,0,0,0,2,0,0,5,0,0,0,0,2,2,0.0,0.857142857,1.0
5970,20200529LTOB0,20200529,OB,LT,0,B,0,W,2,27,148,38,34,10,1,0,0,1,0,0,0,3,0,1,7,3,0,0,0,2,2,0.75,1.4444444440000002,1.5
5971,20200529LTOB0,20200529,LT,OB,0,T,0,L,0,24,122,32,28,5,1,0,1,1,0,0,1,3,0,0,6,0,1,0,0,4,4,2.25,1.0,0.272727273
5972,20200529NCSS0,20200529,SS,NC,0,B,0,W,0,27,155,35,33,8,0,0,1,0,1,0,0,2,0,0,3,0,0,0,0,4,4,4.5,1.285714286,1.333333333
5973,20200529NCSS0,20200529,NC,SS,0,T,0,L,1,26,126,36,35,9,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,5,4,2.4,1.285714286,1.714285714
5974,20200530HHSK0,20200530,SK,HH,0,B,0,W,2,27,146,36,28,2,0,0,1,0,0,1,0,7,0,0,9,2,0,0,0,3,3,0.857142857,1.5,0.9
5975,20200530HHSK0,20200530,HH,SK,0,T,0,L,0,24,196,43,31,8,2,0,1,1,1,0,0,11,1,1,10,1,0,0,0,9,8,2.1818181819999998,2.1176470590000003,2.5714285709999998
5976,20200530KTWO0,20200530,WO,KT,0,B,0,W,0,27,129,33,31,7,0,0,2,0,0,1,0,1,0,0,6,2,1,0,0,3,3,0.0,1.0,0.6
5977,20200530KTWO0,20200530,KT,WO,0,T,0,L,0,24,182,48,39,16,2,1,2,0,0,0,1,7,0,1,5,0,1,0,0,14,14,2.454545455,2.769230769,3.0
5978,20200530LGHT0,20200530,HT,LG,0,B,0,W,0,27,141,38,32,6,2,0,1,0,0,0,0,6,0,0,10,1,1,0,0,6,5,1.2,0.4,1.0
5979,20200530LGHT0,20200530,LG,HT,0,T,0,L,0,24,154,43,37,14,2,0,1,1,0,0,2,4,0,0,4,0,0,0,0,10,5,4.285714286,2.769230769,2.0
5980,20200530LTOB0,20200530,OB,LT,0,B,0,W,0,33,151,46,42,11,2,0,0,0,0,0,0,4,0,0,3,2,0,0,0,4,4,1.0,1.6666666669999999,1.5
5981,20200530LTOB0,20200530,LT,OB,0,T,0,L,0,32,171,44,37,11,1,0,1,1,1,1,1,5,1,0,4,3,0,0,1,5,4,3.75,1.4444444440000002,1.25
5982,20200530NCSS0,20200530,SS,NC,0,B,0,W,0,27,132,34,30,4,1,0,0,0,0,0,0,2,0,2,4,1,0,0,0,1,1,0.0,0.7142857140000001,0.666666667
5983,20200530NCSS0,20200530,NC,SS,0,T,0,L,0,24,161,40,33,12,2,0,3,0,0,1,0,6,1,0,5,1,1,0,0,9,9,1.5,1.6666666669999999,4.0
5984,20200531HHSK0,20200531,SK,HH,0,B,0,W,2,27,152,36,32,5,0,0,1,1,0,0,0,4,0,0,5,0,1,0,0,4,3,1.5,1.0,1.5
5985,20200531HHSK0,20200531,HH,SK,0,T,0,L,0,24,166,40,30,10,2,1,1,3,1,0,1,8,0,1,5,2,0,0,0,6,6,2.333333333,1.8260869569999998,2.25
5986,20200531KTWO0,20200531,WO,KT,0,B,0,L,0,27,194,49,40,14,1,0,4,2,0,0,0,7,0,2,9,0,0,0,0,12,12,1.714285714,2.1818181819999998,2.333333333
5987,20200531KTWO0,20200531,KT,WO,0,T,0,W,3,27,179,44,38,10,2,0,1,1,0,0,1,5,0,0,7,1,1,0,0,8,7,1.6666666669999999,1.636363636,1.363636364
5988,20200531LGHT0,20200531,HT,LG,0,B,0,L,0,27,188,48,44,20,5,2,0,2,1,0,1,2,0,1,7,1,2,0,0,13,13,3.0,2.25,1.636363636
5989,20200531LGHT0,20200531,LG,HT,0,T,0,W,0,27,144,39,38,11,3,0,2,2,0,0,0,1,0,0,5,0,0,0,0,5,5,2.0,2.4,0.545454545
5990,20200531LTOB0,20200531,OB,LT,0,B,0,L,0,33,231,53,40,8,1,0,0,1,0,1,1,10,0,1,7,1,0,0,0,8,2,4.5,1.64516129,2.1
5991,20200531LTOB0,20200531,LT,OB,0,T,0,W,2,33,185,45,41,11,1,0,0,0,0,1,0,3,0,0,8,2,0,0,0,3,3,0.6,1.4,1.363636364
5992,20200531NCSS0,20200531,SS,NC,0,B,0,L,0,27,196,53,48,21,6,0,3,0,0,0,1,3,0,1,7,0,0,0,0,18,11,3.0,3.0,2.666666667
5993,20200531NCSS0,20200531,NC,SS,0,T,0,W,0,27,147,38,35,10,0,0,2,0,0,0,1,2,0,0,6,2,1,0,0,7,6,3.0,0.0,3.0
5994,20200602LTHT0,20200602,HT,LT,0,B,0,W,1,27,119,34,32,7,1,0,2,0,0,0,0,2,0,0,8,1,0,0,0,2,2,1.0,1.142857143,0.818181818
5995,20200602LTHT0,20200602,LT,HT,0,T,0,L,0,24,135,38,35,12,1,0,2,0,0,0,0,3,0,0,5,1,1,0,0,7,7,2.0,1.95,3.0
5996,20200602OBKT0,20200602,KT,OB,0,B,0,L,0,27,137,45,42,18,3,0,2,0,0,0,0,3,0,0,5,3,0,0,0,11,11,2.333333333,18.0,3.857142857
5997,20200602OBKT0,20200602,OB,KT,0,T,0,W,1,27,170,44,40,12,4,0,1,0,0,0,0,3,0,1,8,1,1,0,0,8,7,2.142857143,0.0,2.625
5998,20200602SKNC0,20200602,NC,SK,0,B,0,L,0,27,175,45,37,11,4,0,0,1,0,0,0,7,0,1,5,0,0,0,0,8,7,1.25,4.285714286,5.0
5999,20200602SKNC0,20200602,SK,NC,0,T,0,W,0,27,135,36,34,7,2,0,1,0,0,0,0,2,0,0,11,0,0,0,0,2,1,0.428571429,0.75,1.0
6000,20200602SSLG0,20200602,LG,SS,0,B,0,L,0,27,123,33,30,6,2,0,0,0,1,0,0,2,0,1,8,1,0,0,0,2,2,1.0,0.8888888890000001,0.545454545
6001,20200602SSLG0,20200602,SS,LG,0,T,0,W,1,27,121,30,30,5,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0.0,0.5555555560000001,1.125
6002,20200602WOHH0,20200602,HH,WO,0,B,0,L,0,27,200,53,40,17,2,0,2,0,1,1,2,10,0,0,7,0,1,1,1,15,14,2.357142857,2.625,3.75
6003,20200602WOHH0,20200602,WO,HH,0,T,0,W,0,27,119,34,34,8,1,0,0,2,0,0,0,0,0,0,7,1,0,0,0,3,2,1.5,0.5,0.272727273
6004,20200603LTHT0,20200603,HT,LT,0,B,0,W,0,27,124,33,30,3,1,0,1,0,0,0,0,2,0,1,6,0,0,0,0,2,2,3.0,0.6,0.6
6005,20200603LTHT0,20200603,LT,HT,0,T,0,L,0,24,159,45,37,14,0,1,1,1,0,0,0,6,0,2,6,2,0,0,0,11,11,2.307692308,2.769230769,1.8
6006,20200603OBKT0,20200603,KT,OB,0,B,0,W,0,27,135,36,32,6,2,0,0,0,0,0,0,4,0,0,4,1,0,0,0,2,2,1.5,1.0,0.9
6007,20200603OBKT0,20200603,OB,KT,0,T,0,L,0,24,148,40,39,14,4,0,2,0,0,0,0,1,0,0,3,0,0,0,1,7,4,1.714285714,1.8,2.625
6008,20200603SKNC0,20200603,NC,SK,0,B,0,W,1,27,147,42,38,11,4,0,2,0,0,0,0,3,0,1,5,0,0,0,0,6,5,3.0,2.0,2.0
6009,20200603SKNC0,20200603,SK,NC,0,T,0,L,0,24,144,41,35,14,4,0,2,1,1,0,1,5,0,0,5,1,0,0,0,8,8,1.714285714,7.0,2.625
6010,20200603SSLG0,20200603,LG,SS,0,B,0,L,0,27,145,43,37,12,4,0,2,0,1,0,0,5,0,1,6,2,0,0,1,12,11,3.428571429,2.307692308,4.5
6011,20200603SSLG0,20200603,SS,LG,0,T,0,W,0,27,144,41,39,14,1,0,2,3,0,0,1,1,0,0,7,0,1,0,0,6,6,0.857142857,2.0,1.5
6012,20200603WOHH0,20200603,HH,WO,0,B,0,L,0,27,137,42,37,10,1,0,0,0,0,0,1,4,0,0,5,1,0,0,0,6,4,1.5,6.0,1.6666666669999999
6013,20200603WOHH0,20200603,WO,HH,0,T,0,W,0,27,141,35,33,7,0,0,1,1,0,0,0,2,0,0,6,0,0,1,0,2,2,0.6,1.5,1.0
6014,20200604LTHT0,20200604,HT,LT,0,B,0,W,0,27,145,39,36,10,1,0,0,1,0,0,0,3,0,0,7,2,0,0,1,3,3,0.9,0.75,0.5
6015,20200604LTHT0,20200604,LT,HT,0,T,0,L,0,24,133,34,33,9,1,0,3,0,0,0,0,1,0,0,3,0,0,0,0,7,7,1.8,1.6666666669999999,2.142857143
6016,20200604OBKT0,20200604,KT,OB,0,B,0,L,0,27,180,47,40,14,1,0,3,0,0,0,0,7,0,0,6,0,0,0,0,14,14,3.428571429,2.5714285709999998,4.5
6017,20200604OBKT0,20200604,OB,KT,0,T,0,W,0,27,167,44,37,11,5,0,0,0,0,0,1,6,0,0,9,1,1,0,0,8,8,2.666666667,1.0,1.5
6018,20200604SKNC0,20200604,NC,SK,0,B,0,W,0,27,156,35,30,5,0,0,0,1,0,1,0,4,0,0,12,1,1,0,0,0,0,1.2,1.5,0.272727273
6019,20200604SKNC0,20200604,SK,NC,0,T,0,L,0,24,199,47,32,10,2,0,2,0,0,0,1,10,0,4,3,1,0,0,0,10,10,1.5,2.0,2.625
6020,20200604SSLG0,20200604,LG,SS,0,B,0,W,0,27,126,35,32,4,1,1,0,0,0,0,0,3,0,0,12,0,1,0,0,0,0,1.5,0.666666667,1.0
6021,20200604SSLG0,20200604,SS,LG,0,T,0,L,0,24,120,40,37,14,5,0,1,1,0,0,2,1,0,0,4,0,0,0,0,11,8,2.5714285709999998,2.625,2.5714285709999998
6022,20200604WOHH0,20200604,HH,WO,0,B,0,L,0,27,169,40,37,11,2,0,2,2,0,0,0,3,0,0,11,1,2,0,1,7,4,1.714285714,1.6875,2.25
6023,20200604WOHH0,20200604,WO,HH,0,T,0,W,0,27,117,35,35,8,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,3,3,1.0,0.6,0.25
6024,20200605HTOB0,20200605,OB,HT,0,B,0,W,1,27,158,38,32,5,2,0,0,1,0,1,0,5,0,0,12,0,0,0,0,1,0,0.9,1.0,2.5
6025,20200605HTOB0,20200605,HT,OB,0,T,0,L,0,24,111,31,30,7,2,0,0,0,0,0,0,1,0,0,4,1,1,0,0,5,5,7.5,1.05,0.272727273
6026,20200605KTLT0,20200605,LT,KT,0,B,0,W,1,27,137,37,33,9,0,0,3,1,0,1,0,2,0,1,8,1,0,0,0,4,4,0.0,1.0,1.333333333
6027,20200605KTLT0,20200605,KT,LT,0,T,0,L,0,24,128,36,34,10,2,0,2,1,0,0,0,2,0,0,7,0,0,0,0,6,6,1.5,1.5,2.142857143
6028,20200605LGWO0,20200605,WO,LG,0,B,0,W,0,27,128,34,33,6,0,0,2,0,0,0,0,1,0,0,6,0,1,0,0,3,3,0.0,0.0,1.5
6029,20200605LGWO0,20200605,LG,WO,0,T,0,L,0,24,137,36,31,8,1,0,2,1,0,0,0,5,0,0,8,1,0,0,0,6,6,2.0,4.5,1.875
6030,20200605NCHH0,20200605,HH,NC,0,B,0,L,0,27,205,50,43,17,4,0,4,1,0,0,0,6,0,1,8,2,2,0,0,13,11,1.75,2.25,1.9090909090000001
6031,20200605NCHH0,20200605,NC,HH,0,T,0,W,0,27,149,34,27,3,0,0,1,0,0,0,0,7,0,0,11,3,0,0,0,2,2,1.0,1.5,1.0
6032,20200605SSSK0,20200605,SK,SS,0,B,0,W,2,27,144,34,32,7,1,0,0,0,1,0,0,1,0,1,10,1,0,1,0,1,1,1.2,1.0,0.9
6033,20200605SSSK0,20200605,SS,SK,0,T,0,L,0,24,137,36,28,6,2,0,0,0,1,2,0,6,1,0,6,0,0,0,0,4,4,1.714285714,1.565217391,2.5
6034,20200606HTOB0,20200606,OB,HT,0,B,0,W,0,27,136,34,31,7,1,0,0,0,0,0,2,1,0,0,3,1,0,0,0,3,3,0.0,0.8888888890000001,0.6
6035,20200606HTOB0,20200606,HT,OB,0,T,0,L,0,24,121,36,31,9,4,0,0,0,0,2,2,1,0,0,5,0,0,0,0,4,2,1.333333333,1.25,0.3
6036,20200606KTLT0,20200606,LT,KT,0,B,0,W,0,27,135,32,32,6,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0.0,0.666666667,0.272727273
6037,20200606KTLT0,20200606,KT,LT,0,T,0,L,0,25,122,32,27,5,0,0,0,0,0,1,0,4,1,0,4,1,0,0,0,1,1,2.0,1.08,1.875
6038,20200606LGWO0,20200606,WO,LG,0,B,0,W,0,27,136,38,30,6,1,0,0,0,0,1,2,5,0,0,6,0,0,0,0,4,4,1.0,1.411764706,1.5
6039,20200606LGWO0,20200606,LG,WO,0,T,0,L,2,26,141,38,34,10,4,0,1,2,0,0,0,4,0,0,8,1,2,0,0,5,5,1.9090909090000001,1.6875,2.142857143
6040,20200606NCHH0,20200606,HH,NC,0,B,0,L,0,27,169,46,42,14,3,1,4,0,0,0,0,2,0,2,9,0,0,0,0,14,14,4.5,2.0,1.6666666669999999
6041,20200606NCHH0,20200606,NC,HH,0,T,0,W,0,27,136,37,37,11,1,0,1,0,0,0,0,0,0,0,7,1,1,0,0,2,2,0.3,1.333333333,3.0
6042,20200606SSSK0,20200606,SK,SS,0,B,0,W,0,27,139,36,32,7,0,0,1,2,0,0,0,3,0,1,8,1,0,0,0,4,4,2.0,0.545454545,1.125
6043,20200606SSSK0,20200606,SS,SK,0,T,0,L,0,24,146,35,26,6,0,0,2,2,1,0,0,8,0,1,2,1,1,0,0,6,6,3.0,2.5714285709999998,1.875
6044,20200607HTOB0,20200607,OB,HT,0,B,0,W,2,27,139,36,32,9,3,1,0,0,1,0,0,3,0,1,1,1,1,0,0,2,2,0.75,1.333333333,1.714285714
6045,20200607HTOB0,20200607,HT,OB,0,T,0,L,0,24,171,39,35,10,2,0,0,2,0,0,0,3,0,1,9,0,1,0,1,3,3,1.0,1.625,1.333333333
6046,20200607KTLT0,20200607,LT,KT,0,B,0,W,2,27,144,36,35,8,1,0,1,0,0,0,0,1,0,0,10,0,0,0,0,2,2,2.25,0.705882353,1.5
6047,20200607KTLT0,20200607,KT,LT,0,T,0,L,0,24,143,34,31,9,3,0,0,1,1,0,0,3,0,0,7,0,0,0,0,5,5,2.333333333,2.0625,2.5714285709999998
6048,20200607LGWO0,20200607,WO,LG,0,B,0,L,0,27,186,46,42,14,1,0,1,1,0,0,1,2,0,1,5,0,0,0,0,8,6,0.75,1.263157895,2.0
6049,20200607LGWO0,20200607,LG,WO,0,T,0,W,0,27,129,37,31,7,0,0,1,0,0,1,0,5,0,0,7,1,0,0,0,1,1,0.75,1.333333333,0.6
6050,20200607NCHH0,20200607,HH,NC,0,B,0,L,0,27,169,46,40,13,4,0,1,0,1,0,0,6,0,0,5,0,0,0,0,8,7,3.375,2.25,1.5
6051,20200607NCHH0,20200607,NC,HH,0,T,0,W,0,27,123,32,31,5,1,0,0,0,0,0,0,1,0,0,5,1,0,0,0,2,2,6.0,0.0,0.25
6052,20200607SSSK0,20200607,SK,SS,0,B,0,L,0,27,143,35,32,9,0,0,1,2,0,1,0,2,0,0,8,2,2,0,0,3,3,2.25,1.142857143,2.142857143
6053,20200607SSSK0,20200607,SS,SK,0,T,0,W,3,27,147,36,33,6,0,0,0,0,0,0,0,3,0,0,9,1,0,0,0,0,0,0.75,1.0,1.5
6054,20200609HHLT0,20200609,LT,HH,0,B,0,W,0,27,132,39,35,10,1,0,1,0,0,0,0,3,0,1,6,2,1,0,0,3,3,1.8,0.75,0.818181818
6055,20200609HHLT0,20200609,HH,LT,0,T,0,L,0,24,138,39,37,16,4,1,1,1,0,1,0,1,0,0,7,1,0,0,0,9,9,1.8,2.666666667,3.5
6056,20200609HTKT0,20200609,KT,HT,0,B,0,L,0,27,158,33,30,5,2,0,1,0,0,1,0,2,0,0,7,1,0,0,0,3,3,1.2,0.7777777779999999,0.9
6057,20200609HTKT0,20200609,HT,KT,0,T,0,W,2,27,152,36,34,7,1,1,1,0,0,0,0,2,0,0,12,0,2,0,0,2,2,0.75,1.0,2.142857143
6058,20200609OBNC0,20200609,NC,OB,0,B,0,W,1,27,169,41,35,11,4,0,1,0,0,0,1,4,0,1,10,2,1,0,0,8,8,1.333333333,2.142857143,1.8
6059,20200609OBNC0,20200609,OB,NC,0,T,0,L,0,24,171,41,34,12,4,0,1,0,1,0,0,7,0,0,9,1,1,0,0,12,12,5.4,12.0,2.333333333
6060,20200609SKLG0,20200609,LG,SK,0,B,0,L,0,30,153,43,38,10,4,0,1,0,1,0,1,4,1,0,5,0,0,0,0,5,5,1.714285714,1.4482758619999998,4.5
6061,20200609SKLG0,20200609,SK,LG,0,T,0,W,0,30,196,48,39,11,0,0,1,1,0,1,0,7,0,1,7,2,0,0,0,3,2,1.636363636,1.714285714,2.0
6062,20200609WOSS0,20200609,SS,WO,0,B,0,L,0,27,172,44,36,11,3,0,1,0,0,1,0,7,0,0,7,1,1,0,0,5,5,2.0,2.0,3.857142857
6063,20200609WOSS0,20200609,WO,SS,0,T,0,W,2,27,152,40,35,11,2,0,0,3,0,0,1,4,0,0,7,2,0,0,0,3,3,0.5,1.6666666669999999,1.6666666669999999
6064,20200610HHLT0,20200610,LT,HH,0,B,0,W,0,27,126,34,33,6,1,0,0,0,0,0,1,0,0,0,5,0,1,0,0,2,1,1.2,0.5,0.6
6065,20200610HHLT0,20200610,HH,LT,0,T,0,L,0,24,187,45,39,14,2,1,2,2,0,0,0,5,0,1,9,0,0,0,0,12,11,3.333333333,3.0,1.6666666669999999
6066,20200610HTKT0,20200610,KT,HT,0,B,0,L,0,15,116,32,21,7,1,0,1,0,0,0,1,8,0,2,3,0,2,0,0,10,8,3.0,12.0,3.0
6067,20200610HTKT0,20200610,HT,KT,0,T,1,W,0,15,59,18,18,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.6
6068,20200610OBNC0,20200610,NC,OB,0,B,0,L,0,27,180,41,35,11,1,0,3,0,0,0,0,5,0,1,5,2,0,0,0,9,9,6.0,1.263157895,1.8
