,GYEAR,P_ID,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,BA,SLG,IsoP,RC,wOBA,wRAA,wRC,wRC+
1283,2019,63257,70,60,7,6,14,2,1,2,1,1,1,1,8,0,0,12,2,0,0.23333333333333334,0.4,0.16666666666666669,7.502285714285714,0.3291014492753623,-0.3324464981679886,8.255250764311885,95.97522399312362
1284,2019,63440,44,42,5,3,13,2,1,0,0,0,0,0,2,0,0,12,1,0,0.30952380952380953,0.40476190476190477,0.09523809523809523,5.574545454545454,0.34497727272727274,0.3534621578099838,5.200033230859318,106.80782276213374
1285,2019,63448,15,14,0,1,1,0,0,0,0,0,0,0,1,0,0,3,1,0,0.07142857142857142,0.07142857142857142,0.0,0.084,0.11106666666666666,-2.70450885668277,1.589699409554482,-52.797110547049165
1286,2019,66920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1287,2019,64493,8,6,0,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.0,0.765,0.298375,-0.23590982286634474,0.9145112721417069,75.00955266246348
1288,2019,69203,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.5394524959742352,-0.0337262479871176,-128.58156609077764
1289,2019,77654,49,36,3,3,7,1,0,0,0,0,3,0,9,0,1,11,1,2,0.19444444444444445,0.2222222222222222,0.027777777777777762,3.9706122448979593,0.30930434782608696,-1.0137576139466506,5.7613110691031295,82.4670077145166
1290,2019,70425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1291,2019,73248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1292,2019,64906,94,88,7,12,24,0,1,0,2,0,0,0,6,0,0,17,2,9,0.2727272727272727,0.29545454545454547,0.022727272727272763,8.519148936170213,0.2948297872340425,-3.0402576489533053,11.059656833521773,72.59053688285877
1293,2019,64499,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.5394524959742352,-0.0337262479871176,-128.58156609077764
1294,2019,69517,89,83,6,7,21,6,2,0,0,0,1,1,4,0,0,16,1,2,0.25301204819277107,0.37349397590361444,0.12048192771084337,8.920449438202247,0.29973863636363635,-2.5267804860196192,10.47360920802225,75.94000679851818
1295,2019,64260,27,26,2,4,5,1,0,0,0,0,1,0,0,0,0,7,0,0,0.19230769230769232,0.23076923076923078,0.038461538461538464,1.2074074074074073,0.19603846153846152,-3.0209030100334457,3.0741147033320946,5.1819519763513515
1296,2019,69636,57,53,4,5,8,1,1,1,0,0,0,0,3,0,1,24,0,0,0.1509433962264151,0.2641509433962264,0.11320754716981132,3.166315789473684,0.22252631578947368,-5.161835748792271,6.635441478091364,23.255489907935313
1297,2019,79358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1298,2019,68700,9,6,0,3,0,0,0,0,2,0,0,0,2,0,1,5,0,0,0.0,0.0,0.0,0.6066666666666667,0.24377777777777776,-0.6610305958132048,0.9885521560207549,37.75606442436865
1299,2019,79364,21,20,1,2,4,0,0,1,0,0,1,0,0,0,0,7,1,0,0.2,0.35,0.14999999999999997,1.0742857142857143,0.24545,-1.5141304347826088,2.4058985507246375,38.89707688528616
1300,2019,64706,16,13,1,3,2,0,0,0,0,0,1,0,1,0,1,5,1,0,0.15384615384615385,0.15384615384615385,0.0,0.5700000000000001,0.22419999999999998,-1.4273752012882452,1.7987890499194845,24.397499931766664
1301,2019,68407,60,53,6,4,13,1,0,3,0,0,0,0,6,0,1,18,0,2,0.24528301886792453,0.4339622641509434,0.18867924528301888,8.273333333333333,0.3520333333333333,0.8228663446054729,7.093714439076758,111.62240599725244
1302,2019,65616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1303,2019,65964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1304,2019,62893,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,-1.348631239935588,0.3202737520128824,-128.58156609077764
1305,2019,67006,7,6,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0.16666666666666666,0.16666666666666666,0.0,0.36,0.24242857142857144,-0.5217391304347827,0.7514658385093167,36.83545636382776
1306,2019,64805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1307,2019,63450,45,38,2,3,3,0,0,0,1,1,0,1,6,0,0,17,1,0,0.07894736842105263,0.07894736842105263,0.0,0.8711111111111111,0.15913333333333332,-6.371980676328503,5.1684004294149215,-19.999636089049023
1308,2019,64718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1309,2019,69442,106,93,7,7,19,6,0,2,0,0,4,1,8,0,0,36,0,1,0.20430107526881722,0.3333333333333333,0.1290322580645161,9.088301886792452,0.27659803921568626,-4.984386347131448,12.460977487291212,60.150412958654876
1310,2019,68904,8,8,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0.125,0.125,0.0,0.125,0.118125,-1.3969404186795493,0.7693824476650563,-47.98097655503702
1311,2019,65058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1312,2019,78566,4,3,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0.0,0.0,0.0,0.065,0.18025,-0.49838969404186806,0.347402576489533,-5.591036873277133
1313,2019,64868,211,188,19,15,55,6,3,0,3,4,2,0,21,0,0,28,0,0,0.2925531914893617,0.35638297872340424,0.06382978723404253,25.612890995260656,0.3419712918660287,1.1843338033269344,24.90361295641387,104.7567427236201
1314,2019,65109,30,30,0,1,5,1,0,0,1,0,0,0,0,0,0,10,1,1,0.16666666666666666,0.2,0.033333333333333354,0.8693333333333333,0.1699,-3.9879227053140105,3.4070692431561995,-12.653183765932496
1315,2019,63248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1316,2019,60648,20,16,2,1,3,1,0,0,0,0,1,0,2,0,1,6,1,0,0.1875,0.25,0.0625,1.325,0.28426315789473683,-0.8170183913891014,2.319149080430545,65.38057663605503
1317,2019,62265,202,175,26,23,51,15,0,5,0,0,0,0,24,0,3,35,6,3,0.2914285714285714,0.46285714285714286,0.17142857142857143,31.37346534653465,0.390990099009901,9.106280193236714,23.881080595016023,138.20389408137572
1318,2019,62668,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.8091787439613527,0.0842737520128824,-128.58156609077759
1319,2019,69508,20,20,2,4,2,0,0,1,0,0,0,0,0,0,0,4,0,4,0.1,0.25,0.15,0.5,0.15094999999999997,-2.9637681159420297,2.2118115942028984,-25.583394743306354
1320,2019,60559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1321,2019,63593,65,60,5,8,7,2,1,0,1,0,0,1,4,0,0,14,1,0,0.11666666666666667,0.18333333333333332,0.06666666666666665,2.012307692307692,0.16847692307692308,-8.71497584541063,7.535923448532144,-13.624196159199853
1322,2019,69652,399,357,50,50,111,33,0,9,0,0,0,1,38,0,3,44,12,4,0.31092436974789917,0.4789915966386555,0.16806722689075632,63.92280701754386,0.3934486215538847,18.776972624798706,47.12906008176641,139.88142522577357
1323,2019,65304,10,8,0,1,1,0,0,0,0,0,0,0,2,0,0,2,1,1,0.125,0.125,0.0,0.304,0.2387,-0.7753623188405799,1.102463768115942,34.291328911815256
1324,2019,63903,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,-1.0789049919484703,0.2022737520128824,-128.58156609077764
1325,2019,69969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1326,2019,76158,24,22,0,2,5,0,0,0,0,0,0,0,2,0,0,10,1,0,0.22727272727272727,0.22727272727272727,0.0,1.38,0.25695833333333334,-1.5080515297906603,2.7691645195920556,46.74959287462358
1327,2019,99445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1328,2019,72546,72,64,10,7,16,2,0,0,0,0,2,3,3,0,0,10,1,3,0.25,0.28125,0.03125,5.345000000000001,0.2575285714285714,-4.491097308488617,8.433623648493212,47.13868516374038
1329,2019,64340,18,15,3,0,2,1,0,0,0,0,1,0,1,0,1,7,1,2,0.13333333333333333,0.2,0.06666666666666668,0.6733333333333333,0.21970588235294114,-1.670929241261723,2.031170597707682,21.331015006510214
1330,2019,64410,45,42,4,4,10,1,0,0,0,0,0,1,2,0,0,12,2,1,0.23809523809523808,0.2619047619047619,0.023809523809523836,2.6755555555555555,0.2503111111111111,-3.068438003220613,5.241812488817319,42.21397357399975
1331,2019,66715,46,42,2,1,9,1,0,0,0,0,0,2,2,0,0,9,0,1,0.21428571428571427,0.23809523809523808,0.023809523809523808,2.764347826086956,0.22432608695652173,-4.099033816425122,5.338890569208149,24.483533227245356
1332,2019,65136,18,11,1,2,1,0,0,0,0,0,1,0,4,0,2,7,0,1,0.09090909090909091,0.09090909090909091,0.0,1.1977777777777778,0.31370588235294117,-0.30861040068201234,2.106854977739888,85.47032011854932
1333,2019,68868,36,33,0,3,7,2,0,0,0,0,0,0,3,0,0,3,2,0,0.21212121212121213,0.2727272727272727,0.06060606060606058,2.1733333333333333,0.2645,-2.0434782608695654,4.191236714975845,51.89552116597067
1334,2019,78366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1335,2019,69645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1336,2019,78148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1337,2019,71184,74,64,6,2,10,3,0,0,0,0,3,0,4,0,3,11,2,3,0.15625,0.203125,0.046875,3.32027027027027,0.22121126760563378,-6.77968292848881,8.640382663128529,22.358189091974236
1338,2019,66052,24,22,1,1,5,0,0,0,0,0,0,0,2,0,0,3,3,0,0.22727272727272727,0.22727272727272727,0.0,0.9199999999999999,0.25695833333333334,-1.5080515297906603,2.7691645195920556,46.74959287462358
1339,2019,63895,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.5394524959742352,-0.0337262479871176,-128.58156609077764
1340,2019,72523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1341,2019,74857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1342,2019,63512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1343,2019,63543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1344,2019,75321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1345,2019,67123,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,-1.348631239935588,0.3202737520128824,-128.58156609077764
1346,2019,69100,95,85,6,10,15,1,0,1,2,1,1,1,6,0,2,17,0,1,0.17647058823529413,0.2235294117647059,0.047058823529411764,5.3633684210526305,0.2287872340425532,-8.124164867920651,11.124482475074519,27.527521249592755
1347,2019,78643,51,47,6,3,11,2,0,2,0,0,0,0,3,0,1,14,0,2,0.23404255319148937,0.40425531914893614,0.17021276595744678,5.894117647058823,0.31984313725490193,-0.6223832528180374,6.005796406807489,89.65797187075378
1348,2019,79825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1349,2019,64803,3,3,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6666666666666666,0.6666666666666666,0.0,1.3333333333333333,0.63,0.71256038647343,0.5915201288244767,301.2882447665056
1350,2019,69306,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.2697262479871176,-0.1517262479871176,-128.58156609077764
1351,2019,69825,53,45,3,4,8,2,0,0,0,0,3,0,4,0,1,11,1,0,0.17777777777777778,0.2222222222222222,0.044444444444444425,2.9116981132075477,0.2388,-4.105152979066022,6.176544283413848,34.35956221512596
1352,2019,69802,16,16,1,2,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0.0625,0.125,0.0625,0.125,0.0823125,-3.2552334943639294,1.6845479066022544,-72.41702830317422
1353,2019,75138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1354,2019,60805,15,12,1,3,3,0,0,0,0,0,0,0,3,0,0,4,0,2,0.25,0.25,0.0,1.512,0.33319999999999994,-0.021739130434783566,1.768550724637681,98.77180054040771
1355,2019,61700,135,113,12,21,27,4,0,0,1,2,3,1,15,0,3,32,3,4,0.23893805309734514,0.2743362831858407,0.03539823008849555,11.342222222222222,0.3035909090909091,-3.4140316205533634,15.90471087688479,78.5685397328728
1356,2019,68556,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.2697262479871176,-0.1517262479871176,-128.58156609077764
1357,2019,61456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1358,2019,65905,10,9,1,5,4,1,0,0,6,2,0,0,1,0,0,2,0,0,0.4444444444444444,0.5555555555555556,0.11111111111111116,2.5140000000000002,0.4873,1.2262479871175522,1.3026247987117552,203.91932094216543
1359,2019,64011,47,44,5,4,6,1,0,0,0,0,1,0,1,0,1,13,1,2,0.13636363636363635,0.1590909090909091,0.022727272727272735,1.1974468085106382,0.1633695652173913,-6.494871525589864,5.4078112441363855,-17.10911513865605
1360,2019,64407,33,32,0,1,7,1,0,0,0,1,0,0,1,0,0,7,1,0,0.21875,0.25,0.03125,1.501818181818182,0.23357575757575758,-2.694847020933978,3.8123379690626065,30.7948890361074
1361,2019,74846,37,32,5,5,6,1,0,1,0,0,0,0,5,0,0,11,0,0,0.1875,0.3125,0.125,3.3594594594594596,0.29124324324324324,-1.3035426731078912,4.33076911694303,70.14331944324573
1362,2019,63558,11,11,1,1,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0.2727272727272727,0.2727272727272727,0.0,0.8181818181818182,0.25772727272727275,-0.6843800322061192,1.2357836334358074,47.27426562356555
1363,2019,61114,9,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.105,-1.666666666666667,0.8768148148148146,-56.93659761456378
1364,2019,69804,1,1,0,2,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0.0,0.0,0.0,-1.56,0.0,-0.2697262479871176,-0.1517262479871176,-128.58156609077764
1365,2019,62499,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,-0.5394524959742352,-0.0337262479871176,-128.58156609077764
1366,2019,69569,268,231,37,21,58,15,0,9,1,2,0,1,31,0,5,60,8,4,0.2510822510822511,0.4329004329004329,0.18181818181818182,34.602985074626865,0.3606791044776119,5.541062801932359,31.644675607469896,117.52170124567532
1367,2019,68901,9,8,1,1,2,0,0,1,0,0,0,0,1,0,0,3,0,0,0.25,0.625,0.375,1.7533333333333332,0.4155555555555555,0.5837359098228659,1.1268595455358739,154.96571655582542
1368,2019,72447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1369,2019,68906,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.5394524959742352,-0.0337262479871176,-128.58156609077764
1370,2019,69646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1371,2019,73153,19,14,4,2,2,1,0,0,0,0,0,1,4,0,0,5,0,0,0.14285714285714285,0.21428571428571427,0.07142857142857142,1.4400000000000002,0.2708421052631579,-0.981481481481482,2.190343079922027,56.22294908646379
1372,2019,76100,22,19,0,1,3,2,0,0,0,0,0,0,2,0,1,7,1,0,0.15789473684210525,0.2631578947368421,0.10526315789473684,1.3136363636363637,0.26240909090909087,-1.285829307568439,2.5375532132923437,50.46882482402006
1373,2019,76355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1374,2019,63703,11,11,0,0,2,0,0,0,0,1,0,0,0,0,0,4,1,0,0.18181818181818182,0.18181818181818182,0.0,0.0,0.17181818181818181,-1.4452495974235107,1.166613672961499,-11.344344947882167
1375,2019,63765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1376,2019,69744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1377,2019,60845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1378,2019,67119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1379,2019,69901,228,205,42,32,47,14,1,9,3,1,0,2,16,0,5,31,7,3,0.22926829268292684,0.43902439024390244,0.2097560975609756,25.805263157894736,0.33240350877192976,-0.47665056360710156,26.9019094273526,98.22832826491562
1380,2019,62537,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0.25,0.25,0.0,0.0,0.23625,-0.318035426731079,0.39249114331723023,32.61961298070361
1381,2019,61591,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.2697262479871176,-0.1517262479871176,-128.58156609077764
1382,2019,67202,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.2697262479871176,-0.1517262479871176,-128.58156609077764
1383,2019,69165,214,199,44,24,57,10,0,9,2,1,0,1,12,0,2,63,2,6,0.2864321608040201,0.4723618090452261,0.185929648241206,31.521495327102805,0.3640280373831775,5.00161030595812,25.275372010775506,119.80678879280104
1384,2019,67008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1385,2019,69860,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0.25,0.25,0.0,0.25,0.23625,-0.318035426731079,0.39249114331723023,32.61961298070361
1386,2019,65869,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.8091787439613527,0.0842737520128824,-128.58156609077759
1387,2019,69405,168,154,15,19,42,7,1,4,0,1,0,1,13,0,0,50,2,2,0.2727272727272727,0.4090909090909091,0.1363636363636364,20.70714285714286,0.3386369047619048,0.49194847020933924,19.826928264703625,102.48158025731104
1388,2019,68900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1389,2019,60757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1390,2019,73738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1391,2019,69168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1392,2019,78122,28,22,1,0,4,0,0,0,0,0,0,0,4,0,2,8,1,0,0.18181818181818182,0.18181818181818182,0.0,1.7871428571428574,0.2917142857142857,-0.97584541062802,3.2691483781918564,70.46472728123426
1393,2019,69159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1394,2019,63636,32,31,3,2,7,0,1,0,0,1,0,0,0,0,1,8,1,4,0.22580645161290322,0.2903225806451613,0.06451612903225809,1.73625,0.25234375,-2.1296296296296306,3.7094490740740738,43.60091023226613
1395,2019,69418,23,21,2,2,4,0,0,0,1,1,0,0,2,0,0,7,0,0,0.19047619047619047,0.19047619047619047,0.0,1.0956521739130434,0.22704347826086954,-1.9991948470209349,2.627078484912133,26.337699078079034
1396,2019,69207,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1397,2019,69056,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.2697262479871176,-0.1517262479871176,-128.58156609077764
1398,2019,66504,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,-0.5394524959742352,-0.0337262479871176,-128.58156609077764
1399,2019,68646,20,20,2,2,6,2,0,0,0,0,0,0,0,0,0,2,2,0,0.3,0.4,0.10000000000000003,1.6,0.3207,-0.23027375201288303,2.3484863123993556,90.24263762657276
1400,2019,66409,46,43,7,3,11,2,0,2,1,1,0,0,2,0,1,16,1,3,0.2558139534883721,0.4418604651162791,0.18604651162790697,5.2956521739130435,0.33893478260869564,0.14573268921094887,5.4311681019393685,102.68483215200716
1401,2019,66609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1402,2019,68518,35,32,1,3,4,0,0,0,0,0,0,0,2,0,1,10,2,0,0.125,0.125,0.0,0.6828571428571429,0.1706857142857143,-4.630434782608696,3.9977018633540373,-12.117064954205725
1403,2019,63700,12,10,0,2,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0.1,0.1,0.0,0.14833333333333334,0.15145454545454545,-1.7733860342555996,1.2682178304787,-25.239126712966087
1404,2019,66702,31,31,4,3,9,1,0,0,3,0,0,0,0,0,0,8,1,0,0.2903225806451613,0.3225806451612903,0.032258064516129004,2.983225806451613,0.2863548387096774,-1.2141706924315636,3.6188332034699493,66.80779955080472
1405,2019,67504,37,34,1,0,8,3,0,0,0,0,0,0,1,0,2,14,2,1,0.23529411764705882,0.3235294117647059,0.08823529411764708,2.8654054054054052,0.29462162162162164,-1.2028985507246377,4.333489228358793,72.4484986091471
1406,2019,64117,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1407,2019,66657,15,15,2,1,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0.13333333333333333,0.13333333333333333,0.0,0.26666666666666666,0.126,-2.5241545893719812,1.6017230273752012,-42.607603919320965
1408,2019,61743,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.2697262479871176,-0.1517262479871176,-128.58156609077764
1409,2019,65060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1410,2019,65464,21,21,1,4,6,0,0,0,0,0,0,0,0,0,0,10,0,1,0.2857142857142857,0.2857142857142857,0.0,1.7142857142857142,0.27,-1.0990338164251208,2.4256650563607085,55.64835284805807
1411,2019,67644,15,14,3,0,4,1,0,0,0,0,0,1,0,0,0,1,2,0,0.2857142857142857,0.35714285714285715,0.07142857142857145,0.736,0.2768,-0.702898550724638,1.7231400966183574,60.28821747318429
1412,2019,63920,19,16,1,0,4,0,0,0,0,0,0,1,2,0,0,2,0,0,0.25,0.25,0.0,1.5915789473684208,0.2748421052631579,-0.9202898550724642,2.1935636918382913,58.95228121889098
1413,2019,66291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1414,2019,66203,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.8091787439613527,0.0842737520128824,-128.58156609077759
1415,2019,64014,7,7,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.13499999999999998,-1.1272141706924317,0.6649694041867954,-36.466606621359766
1416,2019,65898,11,11,3,1,3,1,0,0,0,0,0,0,0,0,0,2,2,0,0.2727272727272727,0.36363636363636365,0.09090909090909094,0.36363636363636365,0.29154545454545455,-0.3848631239935589,1.263012443273313,70.34952819772273
1417,2019,65132,7,5,1,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0.2,0.2,0.0,0.6514285714285715,0.341,0.03381642512077297,0.8308309178743961,104.0939981986408
1418,2019,66707,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.2697262479871176,-0.1517262479871176,-128.58156609077764
1419,2019,69403,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.2697262479871176,-0.1517262479871176,-128.58156609077764
1420,2019,78517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2697262479871176,100.0
1421,2019,68330,8,6,1,1,1,1,0,0,0,0,0,0,2,0,0,3,0,0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.9450000000000001,0.344875,0.06360708534621556,0.9519508856682769,106.73803870192961
1422,2020,61208,184,162,10,20,47,8,0,1,8,3,4,2,16,0,0,24,4,0,0.29012345679012347,0.35802469135802467,0.0679012345679012,21.13391304347826,0.32982222222222224,-2.61115009746588,24.6418089668616,89.40967676238692
